SMILES,MP
N=C1SC(C(=O)C2=CC=CS2)=NN1C1=CC=NC=C1,131.0
N=c1sc(C(=O)c2cccs2)nn1-c1ccncc1,131.0
[NH]=[c]1[s][c]([C](=[O])[c]2[cH][cH][cH][s]2)[n][n]1-[c]1[cH][cH][n][cH][cH]1,131.0
C/C=C/C#N,-51.5
[CH3]/[CH]=[CH]/[C]#[N],-51.5
CC(=O)OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2(C#Cc1ccccc1)OC(=O)C)C)C,166.0
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C#CC2=CC=CC=C2)OC(C)=O)C1,166.0
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C#Cc2ccccc2)OC(C)=O)C1,166.0
[CH3][C](=[O])[O][CH]1[CH2][CH2][C]2([CH3])[CH]([CH2][CH2][CH]3[CH]2[CH2][CH2][C]2([CH3])[CH]3[CH2][CH2][C]2([C]#[C][c]2[cH][cH][cH][cH][cH]2)[O][C]([CH3])=[O])[CH2]1,166.0
C=C(O)OC1(C#Cc2ccccc2)CCC2C3CCC4CC(OC(C)=O)CCC4(C)C3CCC21C,166.0
C=C(O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C#Cc2ccccc2)OC(=C)O)C1,166.0
C=C(O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C#Cc2ccccc2)OC(C)=O)C1,166.0
COc1ccc(cc1)c1oc2c(OC)c(OC)ccc2c(=O)c1O,198.0
COC1=CC=C(C2=C(O)C(=O)C3=CC=C(OC)C(OC)=C3O2)C=C1,198.0
COc1ccc(-c2oc3c(OC)c(OC)ccc3c(=O)c2O)cc1,198.0
[CH3][O][c]1[cH][cH][c](-[c]2[o][c]3[c]([O][CH3])[c]([O][CH3])[cH][cH][c]3[c](=[O])[c]2[OH])[cH][cH]1,198.0
COC1=CC=C(C2=C(O)C(=O)C3=C(O2)C(OC)=C(OC)C=C3)C=C1,198.0
COc1ccc(C2Oc3c(ccc(OC)c3OC)C(=O)C2=O)cc1,198.0
CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccccc1,62.0
C=C(C(=O)OC1CC2CCC(C1)N2C)C1=CC=CC=C1,62.0
C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,62.0
[CH2]=[C]([C](=[O])[O][CH]1[CH2][CH]2[CH2][CH2][CH]([CH2]1)[N]2[CH3])[c]1[cH][cH][cH][cH][cH]1,62.0
CCOC(=O)COc1ccc2c(c1)oc(cc2=O)c1ccccc1,123.7
CCOC(=O)COC1=CC=C2C(=O)C=C(C3=CC=CC=C3)OC2=C1,123.7
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,123.7
[CH3][CH2][O][C](=[O])[CH2][O][c]1[cH][cH][c]2[c](=[O])[cH][c](-[c]3[cH][cH][cH][cH][cH]3)[o][c]2[cH]1,123.7
CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(C1=CC=CC=C1)O2,123.7
CCOC(O)=COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,123.7
ON=C(c1ccc(cc1)Cl)Cl,88.0
ON=C(Cl)C1=CC=C(Cl)C=C1,88.0
ON=C(Cl)c1ccc(Cl)cc1,88.0
[OH][N]=[C]([Cl])[c]1[cH][cH][c]([Cl])[cH][cH]1,88.0
O=NC(Cl)c1ccc(Cl)cc1,88.0
Oc1ccc(cc1C(C)(C)C)C(C)(C)C,55.0
CC(C)(C)C1=CC=C(O)C(C(C)(C)C)=C1,55.0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,55.0
[CH3][C]([CH3])([CH3])[c]1[cH][cH][c]([OH])[c]([C]([CH3])([CH3])[CH3])[cH]1,55.0
CC(C)(C)C1=CC(C(C)(C)C)=C(O)C=C1,55.0
CC(C)(C)C1=CC(C(C)(C)C)C(=O)C=C1,55.0
COC(=O)c1nn(c(c1)C)C,93.0
COC(=O)C1=NN(C)C(C)=C1,93.0
COC(=O)c1cc(C)n(C)n1,93.0
[CH3][O][C](=[O])[c]1[cH][c]([CH3])[n]([CH3])[n]1,93.0
CCCCCCc1ccc2c(c1)CCC2,-34.0
CCCCCCC1=CC=C2CCCC2=C1,-34.0
[CH3][CH2][CH2][CH2][CH2][CH2][c]1[cH][cH][c]2[c]([cH]1)[CH2][CH2][CH2]2,-34.0
Nc1cc(nc([n+]1[O-])N)N1CCCCC1,248.0
NC1=CC(N2CCCCC2)=NC(N)=[N+]1[O-],248.0
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],248.0
[NH2][c]1[cH][c]([N]2[CH2][CH2][CH2][CH2][CH2]2)[n][c]([NH2])[n+]1[O-],248.0
N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],248.0
N=C1NC(N2CCCCC2)=CC(N)=[N+]1[O-],248.0
Cc1c(CC#N)cccc1F,47.0
CC1=C(CC#N)C=CC=C1F,47.0
Cc1c(F)cccc1CC#N,47.0
[CH3][c]1[c]([F])[cH][cH][cH][c]1[CH2][C]#[N],47.0
OCCCCCCCC=CC=CC,32.0
CC=CC=CCCCCCCCO,32.0
[CH3][CH]=[CH][CH]=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2][OH],32.0
CCNCC,-50.0
[CH3][CH2][NH][CH2][CH3],-50.0
O=C(C(C(=O)N1CCOCC1)c1ccccc1)N1CCOCC1,186.85
O=C(C(C(=O)N1CCOCC1)C1=CC=CC=C1)N1CCOCC1,186.85
[O]=[C]([CH]([C](=[O])[N]1[CH2][CH2][O][CH2][CH2]1)[c]1[cH][cH][cH][cH][cH]1)[N]1[CH2][CH2][O][CH2][CH2]1,186.85
O=C(C(=C(O)N1CCOCC1)c1ccccc1)N1CCOCC1,186.85
Oc1ccc(c(c1F)F)F,32.0
OC1=CC=C(F)C(F)=C1F,32.0
Oc1ccc(F)c(F)c1F,32.0
[OH][c]1[cH][cH][c]([F])[c]([F])[c]1[F],32.0
OC1=C(F)C(F)=C(F)C=C1,32.0
O=C1C=CC(F)=C(F)C1F,32.0
O=C1NC(=O)c2c1cc([N+](=O)[O-])c(c2)Cl,201.0
O=C1NC(=O)C2=C1C=C(Cl)C([N+](=O)[O-])=C2,201.0
O=C1NC(=O)c2cc([N+](=O)[O-])c(Cl)cc21,201.0
[O]=[C]1[NH][C](=[O])[c]2[cH][c]([N+](=[O])[O-])[c]([Cl])[cH][c]21,201.0
O=C1N=C(O)c2cc(Cl)c([N+](=O)[O-])cc21,201.0
O=C1N=C(O)C2=CC(Cl)=C([N+](=O)[O-])C=C12,201.0
O=C1N=C(O)c2cc([N+](=O)[O-])c(Cl)cc21,201.0
c1ccc(cc1)Cc1ccncc1,10.0
C1=CC=C(CC2=CC=NC=C2)C=C1,10.0
c1ccc(Cc2ccncc2)cc1,10.0
[cH]1[cH][cH][c]([CH2][c]2[cH][cH][n][cH][cH]2)[cH][cH]1,10.0
CCOC(=O)CCCCCCCCC(=O)OCC,2.0
[CH3][CH2][O][C](=[O])[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][C](=[O])[O][CH2][CH3],2.0
CCOC(=O)CCCCCCCC=C(O)OCC,2.0
CCOC(O)=CCCCCCCC=C(O)OCC,2.0
[O-][n+]1cc(C#N)c(cc1)C,185.0
CC1=C(C#N)C=[N+]([O-])C=C1,185.0
Cc1cc[n+]([O-])cc1C#N,185.0
[CH3][c]1[cH][cH][n+]([O-])[cH][c]1[C]#[N],185.0
Cc1cc(C)n2c(n1)c(N=Nc1ccncc1)c(n2)N,229.0
CC1=NC2=C(N=NC3=CC=NC=C3)C(N)=NN2C(C)=C1,229.0
Cc1cc(C)n2nc(N)c(N=Nc3ccncc3)c2n1,229.0
[CH3][c]1[cH][c]([CH3])[n]2[n][c]([NH2])[c]([N]=[N][c]3[cH][cH][n][cH][cH]3)[c]2[n]1,229.0
C=C1C=C(C)N2N=C(N)C(=NN=c3cc[nH]cc3)C2=N1,229.0
C=C1C=C(C)N2N=C(N)C(=NNc3ccncc3)C2=N1,229.0
C=C1C=C(C)N2N=C(N)C(N=Nc3ccncc3)C2=N1,229.0
C=C1C=C(C)N2NC(=N)C(=NN=c3cc[nH]cc3)C2=N1,229.0
C=C1C=C(C)N2NC(=N)C(=NNc3ccncc3)C2=N1,229.0
C=C1C=C(C)N2NC(=N)C(N=Nc3ccncc3)C2=N1,229.0
C=C1C=C(C)N2NC(N)=C(N=Nc3ccncc3)C2=N1,229.0
C=C1C=C(C)n2[nH]c(=N)c(N=Nc3ccncc3)c2N1,229.0
C=C1C=C(C)n2nc(N)c(N=Nc3ccncc3)c2N1,229.0
Cc1cc(C)n2[nH]c(=N)c(N=Nc3ccncc3)c2n1,229.0
CCCCCCCCC=C,-66.0
C=CCCCCCCCC,-66.0
[CH2]=[CH][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3],-66.0
N#CC(C)(C)C,17.0
CC(C)(C)C#N,17.0
[CH3][C]([CH3])([CH3])[C]#[N],17.0
OC(=O)C1=CCCCC1,32.0
O=C(O)C1=CCCCC1,32.0
[O]=[C]([OH])[C]1=[CH][CH2][CH2][CH2][CH2]1,32.0
NCc1cccc2c1C(=O)c1c(C2=O)cccc1,171.0
NCC1=CC=CC2=C1C(=O)C1=C(C=CC=C1)C2=O,171.0
NCc1cccc2c1C(=O)c1ccccc1C2=O,171.0
[NH2][CH2][c]1[cH][cH][cH][c]2[c]1[C](=[O])[c]1[cH][cH][cH][cH][c]1[C]2=[O],171.0
NCC1=C2C(=O)C3=CC=CC=C3C(=O)C2=CC=C1,171.0
CC(=O)OCC1OC(Oc2ccc(cc2)C)C(C(C1OC(=O)C)OC(=O)C)OC(=O)C,126.0
CC(=O)OCC1OC(OC2=CC=C(C)C=C2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,126.0
CC(=O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,126.0
[CH3][C](=[O])[O][CH2][CH]1[O][CH]([O][c]2[cH][cH][c]([CH3])[cH][cH]2)[CH]([O][C]([CH3])=[O])[CH]([O][C]([CH3])=[O])[CH]1[O][C]([CH3])=[O],126.0
C=C(O)OC1C(COC(C)=O)OC(Oc2ccc(C)cc2)C(OC(=C)O)C1OC(=C)O,126.0
C=C(O)OC1C(COC(C)=O)OC(Oc2ccc(C)cc2)C(OC(=C)O)C1OC(C)=O,126.0
C=C(O)OC1C(COC(C)=O)OC(Oc2ccc(C)cc2)C(OC(C)=O)C1OC(=C)O,126.0
C=C(O)OC1C(COC(C)=O)OC(Oc2ccc(C)cc2)C(OC(C)=O)C1OC(C)=O,126.0
C=C(O)OC1C(OC(C)=O)C(COC(C)=O)OC(Oc2ccc(C)cc2)C1OC(C)=O,126.0
C=C(O)OC1C(Oc2ccc(C)cc2)OC(COC(C)=O)C(OC(C)=O)C1OC(=C)O,126.0
C=C(O)OC1C(Oc2ccc(C)cc2)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(=C)O)C(OC(=C)O)C1OC(=C)O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(=C)O)C(OC(=C)O)C1OC(C)=O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(=C)O)C(OC(C)=O)C1OC(=C)O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(=C)O)C(OC(C)=O)C1OC(C)=O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(=C)O)C1OC(=C)O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(=C)O)C1OC(C)=O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(=C)O,126.0
C=C(O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,126.0
Nc1ccc(c(c1)F)C,33.0
CC1=CC=C(N)C=C1F,33.0
Cc1ccc(N)cc1F,33.0
[CH3][c]1[cH][cH][c]([NH2])[cH][c]1[F],33.0
CC1=C(F)C=C(N)C=C1,33.0
CCOC(=O)C(=Cc1ccc(o1)c1ccc(cc1)Br)C#N,167.0
CCOC(=O)C(C#N)=CC1=CC=C(C2=CC=C(Br)C=C2)O1,167.0
CCOC(=O)C(C#N)=Cc1ccc(-c2ccc(Br)cc2)o1,167.0
[CH3][CH2][O][C](=[O])[C]([C]#[N])=[CH][c]1[cH][cH][c](-[c]2[cH][cH][c]([Br])[cH][cH]2)[o]1,167.0
N#Cn1c(C)c(c2c1cccc2)C,97.0
CC1=C(C)N(C#N)C2=C1C=CC=C2,97.0
Cc1c(C)n(C#N)c2ccccc12,97.0
[CH3][c]1[c]([CH3])[n]([C]#[N])[c]2[cH][cH][cH][cH][c]12,97.0
CC1=C(C)N(C#N)C2=CC=CC=C12,97.0
OC(=O)CNC(=O)CCl,102.0
O=C(O)CNC(=O)CCl,102.0
[O]=[C]([OH])[CH2][NH][C](=[O])[CH2][Cl],102.0
O=C(O)CN=C(O)CCl,102.0
O=C(CCl)NC=C(O)O,102.0
O=C(O)CNC(O)=CCl,102.0
OC(O)=CN=C(O)CCl,102.0
OC(O)=CNC(O)=CCl,102.0
NC(=O)c1ccc(cc1)C(F)(F)F,184.0
NC(=O)C1=CC=C(C(F)(F)F)C=C1,184.0
NC(=O)c1ccc(C(F)(F)F)cc1,184.0
[NH2][C](=[O])[c]1[cH][cH][c]([C]([F])([F])[F])[cH][cH]1,184.0
N=C(O)c1ccc(C(F)(F)F)cc1,184.0
ICCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,55.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,55.0
[F][C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[CH2][CH2][I],55.0
BrCCC(c1ccccc1)c1ccccc1,41.0
BrCCC(C1=CC=CC=C1)C1=CC=CC=C1,41.0
[Br][CH2][CH2][CH]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1,41.0
ON=C1CCC2C(=C1)CCC1C2CCC2(C1CCC2(C#C)OC(=O)C)CC,216.0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,216.0
[CH]#[C][C]1([O][C]([CH3])=[O])[CH2][CH2][CH]2[CH]3[CH2][CH2][C]4=[CH][C](=[N][OH])[CH2][CH2][CH]4[CH]3[CH2][CH2][C]21[CH2][CH3],216.0
C#CC1(OC(=C)O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,216.0
C#CC1(OC(=C)O)CCC2C3CCC4=CC(N=O)CCC4C3CCC21CC,216.0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(N=O)CCC4C3CCC21CC,216.0
COc1ccc(cc1O)C=CC(=O)O,234.0
COC1=CC=C(C=CC(=O)O)C=C1O,234.0
COc1ccc(C=CC(=O)O)cc1O,234.0
[CH3][O][c]1[cH][cH][c]([CH]=[CH][C](=[O])[OH])[cH][c]1[OH],234.0
COC1=C(O)C=C(C=CC(=O)O)C=C1,234.0
COC1C=CC(C=CC(=O)O)=CC1=O,234.0
Fc1ccc(c(c1)N)C(=O)O,194.0
NC1=CC(F)=CC=C1C(=O)O,194.0
Nc1cc(F)ccc1C(=O)O,194.0
[NH2][c]1[cH][c]([F])[cH][cH][c]1[C](=[O])[OH],194.0
NC1=C(C(=O)O)C=CC(F)=C1,194.0
N=C1C=C(F)C=CC1=C(O)O,194.0
N=C1C=C(F)C=CC1C(=O)O,194.0
N=C1CC(F)=CC=C1C(=O)O,194.0
Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,33.0
CC1=CC(C(C)(C)C)=NC(C(C)(C)C)=C1,33.0
Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1,33.0
[CH3][c]1[cH][c]([C]([CH3])([CH3])[CH3])[n][c]([C]([CH3])([CH3])[CH3])[cH]1,33.0
COC(CCNC1=CC(=O)c2c(C1=O)cccc2)OC,114.0
COC(CCNC1=CC(=O)C2=C(C=CC=C2)C1=O)OC,114.0
COC(CCNC1=CC(=O)c2ccccc2C1=O)OC,114.0
[CH3][O][CH]([CH2][CH2][NH][C]1=[CH][C](=[O])[c]2[cH][cH][cH][cH][c]2[C]1=[O])[O][CH3],114.0
COC(CCNC1=CC(=O)C2=CC=CC=C2C1=O)OC,114.0
COC(CCN=C1C=C(O)c2ccccc2C1=O)OC,114.0
COC(CCN=C1CC(=O)c2ccccc2C1=O)OC,114.0
Clc1ccc(c(c1)C(=O)O)O,174.0
O=C(O)C1=CC(Cl)=CC=C1O,174.0
O=C(O)c1cc(Cl)ccc1O,174.0
[O]=[C]([OH])[c]1[cH][c]([Cl])[cH][cH][c]1[OH],174.0
O=C(O)C1=C(O)C=CC(Cl)=C1,174.0
O=C(O)C1=CC(Cl)=CCC1=O,174.0
O=C(O)C1C=C(Cl)C=CC1=O,174.0
O=C1C=CC(Cl)=CC1=C(O)O,174.0
CC(=O)OCC1=C(C(=O)O)N2C(SC1)C(C2=O)NC(=O)Cc1cccs1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC3=CC=CS3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,160.25
[CH3][C](=[O])[O][CH2][C]1=[C]([C](=[O])[OH])[N]2[C](=[O])[CH]([NH][C](=[O])[CH2][c]3[cH][cH][cH][s]3)[CH]2[S][CH2]1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)Cc3cccs3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)CC3=CC=CS3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)Cc3cccs3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(=O)C(NC(O)=Cc3cccs3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(O)=C(N=C(O)Cc3cccs3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(O)=C(NC(=O)Cc3cccs3)C2SC1,160.25
C=C(O)OCC1=C(C(=O)O)N2C(O)=C(NC(O)=Cc3cccs3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(O)=Cc3cccs3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(O)=C(N=C(O)Cc3cccs3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(O)=C(NC(=O)Cc3cccs3)C2SC1,160.25
CC(=O)OCC1=C(C(=O)O)N2C(O)=C(NC(O)=Cc3cccs3)C2SC1,160.25
[O-][N+]1=C(c2ccccn2)C(=O)c2c1cccc2,182.0
O=C1C(C2=CC=CC=N2)=[N+]([O-])C2=C1C=CC=C2,182.0
O=C1C(c2ccccn2)=[N+]([O-])c2ccccc21,182.0
[O]=[C]1[C]([c]2[cH][cH][cH][cH][n]2)=[N+]([O-])[c]2[cH][cH][cH][cH][c]21,182.0
O=C1C(C2=CC=CC=N2)=[N+]([O-])C2=CC=CC=C12,182.0
O=C(c1ccccc1)CCCC(=O)O,127.0
O=C(O)CCCC(=O)C1=CC=CC=C1,127.0
O=C(O)CCCC(=O)c1ccccc1,127.0
[O]=[C]([OH])[CH2][CH2][CH2][C](=[O])[c]1[cH][cH][cH][cH][cH]1,127.0
O=C(CCC=C(O)O)c1ccccc1,127.0
O=C(O)CCC=C(O)c1ccccc1,127.0
OC(O)=CCC=C(O)c1ccccc1,127.0
O=C(C(=O)c1cccs1)c1cccs1,83.0
O=C(C(=O)C1=CC=CS1)C1=CC=CS1,83.0
[O]=[C]([C](=[O])[c]1[cH][cH][cH][s]1)[c]1[cH][cH][cH][s]1,83.0
O=C(c1ccccc1)OCC(=O)NC(=O)C,104.5
CC(=O)NC(=O)COC(=O)C1=CC=CC=C1,104.5
CC(=O)NC(=O)COC(=O)c1ccccc1,104.5
[CH3][C](=[O])[NH][C](=[O])[CH2][O][C](=[O])[c]1[cH][cH][cH][cH][cH]1,104.5
CC(O)=NC(=O)COC(=O)c1ccccc1,104.5
CC(O)=NC(=O)COC(=O)C1=CC=CC=C1,104.5
C=C(O)N=C(O)COC(=O)c1ccccc1,104.5
C=C(O)NC(=O)COC(=O)c1ccccc1,104.5
C=C(O)NC(O)=COC(=O)c1ccccc1,104.5
CC(=O)N=C(O)COC(=O)c1ccccc1,104.5
CC(=O)NC(O)=COC(=O)c1ccccc1,104.5
CC(O)=NC(O)=COC(=O)c1ccccc1,104.5
C=CCC1(C(=O)NC(=S)NC1=O)C1CCCC=C1,148.0
C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,148.0
[CH2]=[CH][CH2][C]1([CH]2[CH]=[CH][CH2][CH2][CH2]2)[C](=[O])[NH][C](=[S])[NH][C]1=[O],148.0
C=CCC1(C2C=CCCC2)C(O)=NC(=S)N=C1O,148.0
C=CCC1(C2C=CCCC2)C(=O)N=C(S)N=C1O,148.0
C=CCC1(C2C=CCCC2)C(=O)N=C(S)NC1=O,148.0
C=CCC1(C2C=CCCC2)C(=O)NC(=S)N=C1O,148.0
OCC(=O)C1C(C)CC2C1(C)CC(O)C1(C2CC(C2=CC(=O)C=CC12C)F)F,242.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,242.0
[CH3][CH]1[CH2][CH]2[CH]3[CH2][CH]([F])[C]4=[CH][C](=[O])[CH]=[CH][C]4([CH3])[C]3([F])[CH]([OH])[CH2][C]2([CH3])[CH]1[C](=[O])[CH2][OH],242.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1=C(O)CO,242.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(O)=CO,242.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(O)C=O,242.0
CCCCc1ccc(cc1)C#Cc1ccc(cc1)CCCC,41.0
CCCCC1=CC=C(C#CC2=CC=C(CCCC)C=C2)C=C1,41.0
CCCCc1ccc(C#Cc2ccc(CCCC)cc2)cc1,41.0
[CH3][CH2][CH2][CH2][c]1[cH][cH][c]([C]#[C][c]2[cH][cH][c]([CH2][CH2][CH2][CH3])[cH][cH]2)[cH][cH]1,41.0
CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,207.0
CCC1=C(C)CN(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3CCC(C)CC3)C=C2)C1=O,207.0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,207.0
[CH3][CH2][C]1=[C]([CH3])[CH2][N]([C](=[O])[NH][CH2][CH2][c]2[cH][cH][c]([S](=[O])(=[O])[NH][C](=[O])[NH][CH]3[CH2][CH2][CH]([CH3])[CH2][CH2]3)[cH][cH]2)[C]1=[O],207.0
CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCC(C)CC3)cc2)C1=O,207.0
CCC1=C(C)CN(C(O)=NCCC2=CC=C(S(=O)(=O)NC(O)=NC3CCC(C)CC3)C=C2)C1=O,207.0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)N=C(O)NC3CCC(C)CC3)cc2)C1=O,207.0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(O)=NC3CCC(C)CC3)cc2)C1=O,207.0
CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)N=C(O)NC3CCC(C)CC3)cc2)C1=O,207.0
CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,207.0
Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(c(c1Cl)Cl)Cl,305.8
ClC1=C(Cl)C(Cl)=C(C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,305.8
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,305.8
[Cl][c]1[c]([Cl])[c]([Cl])[c](-[c]2[c]([Cl])[c]([Cl])[c]([Cl])[c]([Cl])[c]2[Cl])[c]([Cl])[c]1[Cl],305.8
NNC(=S)Nc1ccc(cc1)C,136.0
CC1=CC=C(NC(=S)NN)C=C1,136.0
Cc1ccc(NC(=S)NN)cc1,136.0
[CH3][c]1[cH][cH][c]([NH][C](=[S])[NH][NH2])[cH][cH]1,136.0
Cc1ccc(NC(S)=NN)cc1,136.0
CC1=CC=C(NC(S)=NN)C=C1,136.0
Cc1ccc(N=C(S)NN)cc1,136.0
Clc1cc(Cl)c[nH]c1=O,180.0
O=C1NC=C(Cl)C=C1Cl,180.0
O=c1[nH]cc(Cl)cc1Cl,180.0
[O]=[c]1[nH][cH][c]([Cl])[cH][c]1[Cl],180.0
Oc1ncc(Cl)cc1Cl,180.0
OC1=C(Cl)C=C(Cl)C=N1,180.0
O=C1N=CC(Cl)=CC1Cl,180.0
CCOc1ccc(cc1)C(=O)C,37.0
CCOC1=CC=C(C(C)=O)C=C1,37.0
CCOc1ccc(C(C)=O)cc1,37.0
[CH3][CH2][O][c]1[cH][cH][c]([C]([CH3])=[O])[cH][cH]1,37.0
C=C(O)c1ccc(OCC)cc1,37.0
S=C(C(=O)O)Cc1cccc(c1)CC(=S)C(=O)O,85.0
O=C(O)C(=S)CC1=CC=CC(CC(=S)C(=O)O)=C1,85.0
O=C(O)C(=S)Cc1cccc(CC(=S)C(=O)O)c1,85.0
[O]=[C]([OH])[C](=[S])[CH2][c]1[cH][cH][cH][c]([CH2][C](=[S])[C](=[O])[OH])[cH]1,85.0
O=C(O)C(=S)CC1=CC(CC(=S)C(=O)O)=CC=C1,85.0
O=C(O)C(=S)Cc1cccc(C=C(S)C(=O)O)c1,85.0
O=C(O)C(S)=Cc1cccc(C=C(S)C(=O)O)c1,85.0
Cc1ccc(c2c1c(=O)c2=O)C,133.0
CC1=CC=C(C)C2=C1C(=O)C2=O,133.0
Cc1ccc(C)c2c(=O)c(=O)c12,133.0
[CH3][c]1[cH][cH][c]([CH3])[c]2[c](=[O])[c](=[O])[c]12,133.0
CC1=C2C(=O)C(=O)C2=C(C)C=C1,133.0
Cc1ccccc1,-93.0
CC1=CC=CC=C1,-93.0
[CH3][c]1[cH][cH][cH][cH][cH]1,-93.0
N#Cc1c(OC)ccc(c1F)F,81.0
COC1=C(C#N)C(F)=C(F)C=C1,81.0
COc1ccc(F)c(F)c1C#N,81.0
[CH3][O][c]1[cH][cH][c]([F])[c]([F])[c]1[C]#[N],81.0
CCOCC,-116.0
[CH3][CH2][O][CH2][CH3],-116.0
Cc1ccncc1,3.0
CC1=CC=NC=C1,3.0
[CH3][c]1[cH][cH][n][cH][cH]1,3.0
Cc1ccc(c(c1)NN=C1C(=O)NN=C1C(F)(F)F)C,189.0
CC1=CC=C(C)C(NN=C2C(=O)NN=C2C(F)(F)F)=C1,189.0
Cc1ccc(C)c(NN=C2C(=O)NN=C2C(F)(F)F)c1,189.0
