SMILES,Mpexp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CC1=CC(C)=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,195,190.01752,188.06334,155.32848,177.4557,216.01636,185.56358,174.36969,179.59859,174.86443,193.53429,183.481198,14.9294418553862
OC(=O)C1=C(O)C=CC(NS(=O)(=O)C2=C(Cl)C=CC(=C2)[N+]([O-])=O)=C1,44,169.07458,173.33429,205.62915,147.4726,230.28629,197.6006,189.58995,205.57878,217.03563,177.83531,191.343718,23.5646752019538
OC(=O)C1=C(O)C=C(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)C=C1,243,165.46637,199.77722,190.96268,151.5893,189.98456,155.01431,178.91,190.00719,168.58902,182.67746,177.297811,15.5543632358843
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,148,157.99864,181.46364,138.81029,120.12274,173.81537,153.33185,169.07295,171.49985,161.92134,158.293,158.632967,17.1513970493369
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCCCC1,174,140.93213,143.67078,179.08347,126.619804,157.49483,157.16437,138.65054,151.47021,130.89822,128.78934,145.4773694,15.3735738841349
CC1CC(C)CN(C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,218,127.27639,139.01003,136.06435,124.339035,147.42668,155.35913,147.49184,138.40881,141.00066,166.18277,142.2559695,11.8700810508055
COC1=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=CC=C1,157,156.739,156.41446,165.18188,139.09143,165.76904,159.35152,178.86261,174.6271,162.54527,170.24864,162.883095,10.5799504278482
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,251,184.88248,182.4335,176.12505,181.71906,208.88005,188.68541,175.40253,188.70856,172.37762,195.88284,185.50971,10.3004687321529
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,187,180.85896,166.02834,167.56714,190.87059,191.68811,192.25845,191.92577,194.74449,189.85306,187.9023,185.369721,9.93169883689438
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCC2=C1C=CC=C2,99,151.58939,166.58644,160.69894,124.38184,180.20549,140.08334,146.36584,158.31561,169.43277,142.54922,154.020888,15.5336187703451
CC1CC2=C(C=CC=C2)N1S(=O)(=O)C1=CC(=CC=C1)C(O)=O,171,140.76393,137.06792,158.388,151.31007,157.65851,175.94504,139.26239,150.72643,159.241,175.95299,154.631628,13.1021919780286
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCC2=C(C1)C=CC=C2,56.5,166.89078,146.3236,195.91806,150.43504,180.05724,173.89578,149.58702,175.91202,167.29257,162.21143,166.852354,14.7025671824925
OC(=O)C1=C(O)C=CC(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)=C1,240,135.32326,158.5501,194.94275,159.05768,191.63301,161.5463,187.73691,185.13835,193.02632,174.19547,174.115015,18.8073159455682
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC1,244,197.57016,164.88316,215.98962,186.04605,209.11905,185.73705,181.7468,192.91331,168.30006,154.59479,185.690005,18.3799517559395
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1,226.5,200.6651,217.25142,193.54169,225.23938,217.08185,200.99562,205.17845,198.11996,191.96832,201.13315,205.117494,10.5063130470324
CC1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=C1,286,226.96909,223.62254,207.31662,223.93129,240.51825,209.76239,213.03603,195.50052,195.35692,209.7788,214.579245,13.5294171877441
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=C(F)C=CC=C1,267,192.54175,202.46136,181.83183,213.22414,207.15622,174.67404,208.11162,193.15701,182.60493,181.20282,193.696572,12.7690057659967
CCOC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)C(O)=O,227,208.94063,197.51541,154.37755,177.42699,191.62318,209.63216,163.53111,172.25612,188.09752,184.20763,184.76083,17.34489599009
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)[N+]([O-])=O)C=C1,268,195.21321,196.80414,190.40984,218.1982,217.98598,203.19809,180.80501,193.57304,201.97586,192.74591,199.090928,11.1714411304691
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)C=C2)C=C1,268,235.52066,220.92964,194.33072,202.25397,217.09444,211.6988,209.52164,218.8893,205.27214,220.76682,213.627813,11.0246120949447
OC(=O)C1=C(NS(=O)(=O)C2=CC=CS2)C=CC=C1,11,160.15454,168.84193,168.70905,161.31015,153.28087,141.33406,147.56723,158.37909,156.62439,147.11984,156.332115,8.65616692057431
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(F)C=C2)C=CC=C1,166,155.664,170.43571,178.91864,136.15695,149.87811,151.65178,151.6129,143.93121,149.14076,168.13159,155.552165,12.4137798119841
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Cl)C=C2)C=CC=C1,208,170.56718,188.95197,189.64586,164.98021,180.29736,155.38777,173.99542,173.54239,168.29561,181.89896,174.756273,10.1832736833319
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Br)C=C2)C=CC=C1,226,183.31366,188.15602,194.16353,166.14182,176.63882,167.24854,178.2202,183.52792,172.03763,190.21759,179.966573,9.0964510567661
OC(=O)C1=C(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)C=CC=C1,212,147.55362,163.92682,188.46625,180.34326,182.08159,159.1155,179.2423,160.91722,182.03479,181.00774,172.468909,12.7519193051567
CCN(CC)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,123,109.7133,115.69792,106.051384,107.99239,114.60976,160.35904,133.62291,111.045586,105.68251,110.22465,117.499945,16.2011972300414
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)N1CCOCC1,184,137.20262,133.92209,146.477,124.581665,135.90608,162.69589,120.47978,136.5476,121.53531,124.068115,134.341615,12.3444768817423
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCCC1,240,152.4899,157.2406,191.35477,153.51013,201.2855,203.78389,146.8017,172.94936,163.34709,124.974945,166.7737885,24.1490659625073
CCN(CC)S(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,119,133.0974,172.86263,149.05473,147.00969,173.38791,196.35918,162.99194,169.96841,152.03775,132.74478,158.951442,18.9276013731148
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCCCC1,219,150.14833,169.5687,186.77826,155.65086,186.19925,192.37498,142.42685,179.70938,151.77603,121.27107,163.590371,21.8976642650427
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCOCC1,177,165.9437,186.15662,173.16148,155.169,174.2415,204.71278,151.61884,176.06726,168.30002,139.16689,169.453809,17.4804946123503
COC1=C(NS(=O)(=O)C2=C(Cl)C=CC(=C2)C(O)=O)C=CC=C1,177,180.10818,214.05482,208.4059,165.22342,213.64166,207.79039,213.18504,203.33789,211.51157,172.06839,198.932726,17.9063238437119
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,215,204.33774,225.12708,213.8055,180.95435,254.07228,209.8255,204.20622,216.58809,219.14474,197.14188,212.520338,18.2313602516405
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,214,187.77568,218.26268,208.43306,202.08392,221.56778,228.04037,216.65463,218.33243,231.57033,188.1248,212.084568,14.4935956603755
CCN(CC)S(=O)(=O)C1=CC(C(O)=O)=C(O)C=C1,130,115.953285,132.51143,140.5187,107.371956,144.59236,173.29442,149.3328,146.11407,110.03402,116.035095,133.5758136,20.0320932236323
OC(=O)C1=C(O)C=CC(=C1)S(=O)(=O)N1CCOCC1,235,145.30098,139.50465,175.58118,110.61154,175.10995,184.53748,136.88129,170.82104,141.22081,135.17796,151.474688,22.4545409311563
COC1=C(NS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=CC=C1,173,127.41045,143.6335,147.33554,129.4415,163.48222,155.62138,166.67386,172.6496,172.73796,166.35326,154.533927,16.0120033558028
OC(=O)C1=C(Cl)C=C(Cl)C(=C1)S(=O)(=O)N1CCOCC1,184,139.90854,151.99016,176.74312,146.82089,173.55548,179.5632,123.47667,158.66597,150.55002,153.44724,155.472129,16.5869618670071
OC(=O)C1=CC(=C(Br)C=C1)S(=O)(=O)N1CCOCC1,168,177.18747,192.11295,186.07777,168.43945,178.15521,215.09596,167.3233,187.96494,172.87914,171.33731,181.65735,13.7214025984547
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,157,153.91553,138.05437,165.23553,159.3843,122.61124,140.17165,138.91135,141.45871,109.312546,129.36449,139.8419716,16.0321742758291
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CC=C1,122,112.466545,96.10651,134.4981,128.62643,75.4025,109.73806,109.63005,95.42163,103.63005,81.32248,104.6842355,17.7097090732833
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)C(O)=O,182,165.65132,166.34702,178.7516,165.32112,165.28181,150.47885,153.2591,145.48975,136.57579,174.44191,160.159827,12.5845251606138
CC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C1)C(O)=O,150,123.37491,132.29536,124.731705,135.30484,109.29965,125.456474,114.96935,109.435844,118.5842,101.25272,119.4705053,10.2519941249762
CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1C(O)=O,101,129.23956,111.93334,157.94861,141.49474,104.05272,108.23576,118.72107,101.624756,103.33322,133.29375,120.9877526,17.9702767089774
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Cl)C=C1,203,120.77874,122.43368,138.35191,140.13753,122.75135,137.79466,108.52797,121.95318,114.84018,103.08168,123.065088,11.9473421095563
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Br)C=C1,208,123.17004,139.62198,143.18576,140.95987,123.299484,151.33376,113.675896,126.84276,131.0647,129.28336,132.243761,10.7749114189824
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,181,165.4166,153.35606,209.06656,188.03444,177.54297,181.66609,147.92223,170.24107,166.16727,187.00702,174.642031,17.0832946364022
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1,134,133.2694,153.08815,157.57535,162.4671,141.19553,138.48666,129.29022,139.0938,129.1445,142.0737,142.568441,10.9803344806754
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CS1,137,116.49235,115.78063,123.333145,124.982735,82.31173,102.26828,107.87883,98.5125,113.91758,83.07547,106.855325,14.4294530172904
OC(=O)C1CCN(CC1)C1=C(C=C(C=C1)C(F)(F)F)[N+]([O-])=O,142,98.93857,146.65974,158.69795,153.32533,117.43364,119.676765,145.95184,153.6397,136.47552,120.39865,135.1197705,18.8673784763028
OC(=O)C1CCN(CC1)S(=O)(=O)C1=C(Cl)C=CC(=C1)[N+]([O-])=O,43,132.43204,150.7558,183.93016,176.76274,212.01608,197.30446,155.80626,152.25888,172.02223,149.89218,168.318083,23.2995587125834
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1,236,179.37259,173.52766,211.31401,174.96857,190.87955,171.8579,183.42293,185.67528,162.8692,143.465,177.735269,16.8929910335645
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,250,217.54387,225.81602,201.25352,203.72743,201.12599,202.19894,194.73518,224.42996,212.18796,190.99501,207.401388,11.4113739157323
COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,148,138.80472,148.91885,160.27443,166.41814,143.75806,165.9136,158.7556,167.87791,153.07188,125.65506,152.944825,13.0594781567597
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC2=C1C=CC=C2,171,177.8798,193.06998,180.49689,161.92784,204.67632,148.53607,175.0863,183.67204,187.95705,155.40662,176.870891,16.4588372323354
CC1CN(CC(C)O1)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,269,166.16066,181.67212,178.82315,183.87683,175.70158,181.95964,183.71869,189.81271,171.97815,178.97119,179.267472,6.34992279258859
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,271,195.9284,178.75224,213.25441,179.22635,194.1434,177.60898,183.55359,199.24326,157.78333,150.69202,183.018598,17.9215728287937
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,288,204.02802,187.64584,195.50862,185.96301,182.97025,173.24963,178.88864,199.97626,160.31108,162.81383,183.135518,13.9687459729897
OC(=O)C=CC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,250,174.57861,164.57642,170.47176,146.65631,166.33702,159.09709,138.6717,190.82338,172.24301,180.6372,166.40925,14.6018559655963
CCN(CC)S(=O)(=O)C1=CC=C(C=CC(O)=O)C=C1,185,165.20105,183.6718,145.31421,164.94342,151.1486,168.42354,146.58804,161.725,181.17375,177.4095,164.559891,13.0505432442098
COC1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=C1,79,210.06319,207.55493,194.70757,208.73442,215.52539,196.75658,205.50755,203.20879,188.76518,185.84113,201.666473,9.23988676364278
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)N1CCCCC1,215,129.89586,115.55015,158.5931,130.87816,138.78165,145.95433,112.626305,134.41212,93.73394,104.03496,126.4460575,18.8234454425025
CCCCC1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,207,147.09666,123.38363,123.91246,102.38915,149.46391,141.20618,111.88251,119.440025,100.800896,158.58043,127.8155851,19.2389710315342
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,82,194.68784,153.58502,164.37686,185.16225,186.45242,181.13712,142.7449,176.44795,152.5573,169.80229,170.695395,16.1834476309137
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,242,201.52736,188.75975,172.3227,198.58844,209.80257,198.5822,191.89201,199.64328,172.54518,221.1473,195.481079,14.3437712630922
OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCCCC1,82,136.42296,124.9495,126.86803,114.106346,105.715294,98.10215,100.263596,123.48998,97.12974,105.34458,113.2392176,13.1990104310409
COC1=CC=C(C=C1)N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,173,146.11711,193.62051,155.4262,102.38723,194.82552,168.9941,168.74626,155.55524,174.91676,161.03763,162.162656,24.9599748990696
CCOC1=CC=C(C=C1)N(C)S(=O)(=O)C1=CC(C(O)=O)=C(C)C=C1,176,143.82741,158.17499,132.61894,120.29543,172.08682,153.94191,128.164,162.25055,154.12764,137.986,146.347369,15.6448191860043
CC1=C(C=C(C=C1)[N+]([O-])=O)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,291,171.1718,184.9618,199.45375,167.12357,225.20201,200.86435,165.49484,180.75603,181.04765,171.42508,184.750088,17.8474506120285
OC(=O)C1=CC(=C(F)C=C1)S(=O)(=O)N1CCOCC1,176.5,149.8563,164.7306,151.58885,143.10359,160.6097,181.8145,143.08943,145.00285,154.7214,113.90765,150.842487,16.6805373848651
OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCOCC1,117,134.90315,134.80586,130.99634,133.85756,125.60734,102.03216,98.46218,121.773964,116.64386,139.21585,123.8298264,13.4514529771283
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCC2=C1C=CC=C2,175,153.2749,164.71043,177.37979,138.35191,188.35942,160.62582,156.8325,166.68945,185.4697,145.82648,163.75204,15.5124415180616
COC1=C(NS(=O)(=O)C2=CC(C(O)=O)=C(Cl)C=C2)C=C(C=C1)[N+]([O-])=O,222,160.25818,178.42409,174.86098,136.08316,179.2941,173.864,163.18279,179.41226,187.32968,182.10075,171.480999,14.145803871725
COC1=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C(Cl)C=C1,156,186.81908,176.3731,176.19385,165.68884,198.01485,175.52214,177.56845,186.65277,196.11339,189.87624,182.882271,9.73557785371413
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,255,210.3427,209.72168,185.67693,204.60014,221.3373,201.8644,204.53392,221.24469,197.76018,193.5702,205.065214,10.7155912715251
COC1=C(NS(=O)(=O)C2=C(Cl)C=CC(=C2)C(O)=O)C=C(C=C1)[N+]([O-])=O,58,188.70152,214.01123,214.49736,180.8706,232.36432,215.47166,198.90384,210.919,225.42319,169.41641,205.057913,19.0609415707226
OC(=O)CCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,161,127.621,128.06935,140.68167,109.71689,129.33815,140.53,98.65064,147.14815,127.7909,132.03355,128.15803,13.7772891221082
CC1=C(C)C=C(NS(=O)(=O)C2=CC(C(O)=O)=C(Cl)C=C2)C=C1,208,163.1224,187.76125,187.1939,187.45482,178.08517,191.5803,161.74199,179.85211,171.00647,172.37253,178.017094,10.1158606297707
CC1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,204,177.2716,177.35881,165.97565,164.46022,205.78394,191.69089,158.91074,165.38017,149.15234,184.93535,174.091971,15.9356823967124
CC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCCCC1,180,143.23558,155.0716,187.67044,146.9047,180.99394,181.76198,143.10101,170.22368,126.75266,118.57762,155.429321,22.7138546687173
CC1=C(C=C(C=C1)S(=O)(=O)N1CCOCC1)C(O)=O,150,147.84395,134.0036,167.3645,114.64931,158.39027,163.18056,135.32968,138.07138,140.27051,130.3357,142.943946,15.4817093840533
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)NC1=CC=C(F)C=C1,206,151.4087,164.12653,169.4347,170.69115,167.45236,169.24577,136.62589,166.30807,140.61263,176.44603,161.235183,12.8545746085423
CC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCOCC1,177,157.22418,166.78955,172.63315,150.47612,176.84589,193.52185,156.51393,169.4469,149.6549,139.77144,163.287791,14.9034191147806
OC(=O)C1=CC(=C(F)C=C1)S(=O)(=O)N1CCCCC1,204,137.35391,151.7409,165.01773,138.98314,169.62544,165.89809,132.83957,154.34314,136.412,100.54501,145.275893,19.6681621861892
CC1=CC=C(NS(=O)(=O)C2=C(C)C=CC(=C2)C(O)=O)C=C1,56,185.86902,215.38235,194.06244,171.7832,237.75212,198.82315,189.46822,198.45741,167.4292,183.7196,194.274671,19.5083667634876
COC1=CC=C(NS(=O)(=O)C2=C(F)C=CC(=C2)C(O)=O)C=C1,210,167.2722,182.40692,181.081,169.9999,210.6074,183.63925,172.04573,194.30681,171.34747,162.03171,179.473839,13.7183464149791
CCN(CC)S(=O)(=O)C1=C(F)C=CC(=C1)C(O)=O,160,107.38875,162.97131,126.008446,123.68531,158.7565,178.7621,150.80586,152.77473,130.90082,113.06797,140.5121796,22.3447543408936
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)S2)C=C1,255,175.02505,172.14088,164.86198,206.81908,205.53996,164.48723,163.03493,214.3678,167.98492,194.99474,182.925657,19.1844810962419
CC1=C(C=CC(F)=C1)S(=O)(=O)NC1=CC=C(C=C1)C(O)=O,200,207.11093,245.16518,176.382,183.25246,233.66617,184.99281,210.15128,218.48505,229.00511,205.80147,209.401246,21.7330171398327
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,152,134.16089,172.5419,154.582,125.158676,160.37509,117.492714,164.53423,176.16788,135.40756,154.77533,149.519627,19.2117260646395
CCCCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,162,112.167564,131.13614,122.45967,105.50931,152.41945,113.01907,131.24687,125.07037,126.683586,130.01031,124.972234,12.4538793887199
CC1=C(F)C=CC(=C1)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,66.5,166.981,173.08308,174.54492,157.16896,174.15514,165.48158,181.63397,169.02496,168.43118,192.98645,172.349124,9.23876150452018
CC1=C(C=C(F)C=C1)S(=O)(=O)NC1=CC(=CC=C1)C(O)=O,216,165.49582,199.88875,179.31226,138.05125,202.33853,180.16135,174.82623,196.38286,194.213,192.55647,182.322652,18.6172859617366
OC(=O)C1=C(F)C=CC(=C1)S(=O)(=O)N1CCOCC1,202,132.83456,133.52718,146.57135,118.5779,143.11868,163.26773,125.44927,125.663574,121.67235,116.29703,132.6979624,13.8860945801382
COC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=CC=C1,202,190.20206,198.83432,186.1952,185.93358,198.0794,168.66573,203.97267,196.39056,182.35304,175.05002,188.567658,10.6163210237359
CCOC1=CC=C(NS(=O)(=O)C2=CC(C(O)=O)=C(C)C=C2)C=C1,232,150.01839,139.8723,144.26454,171.33363,175.83206,174.88464,124.39175,143.21938,132.31612,160.75067,151.688348,17.2588561350483
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,176,116.89919,158.88211,151.04485,142.54382,178.4878,131.73647,166.6183,175.30528,119.98323,157.89569,149.939674,20.6305361288519
COC1=CC=C(NS(=O)(=O)C2=C(C)C=CC(=C2)C(O)=O)C=C1,72,155.2984,199.76936,177.7366,157.83327,216.05214,185.5302,172.64656,207.80173,170.72693,160.79716,180.419235,20.2677429150531
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,129,110.98768,130.3607,132.50346,129.7541,141.0343,133.81479,156.41008,145.87749,100.09558,144.55498,132.539316,15.7970317764219
CN1CCN(CC1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,231,156.9565,165.70921,176.19385,142.2756,178.83246,176.3208,163.92406,142.51443,168.28491,167.76726,163.877908,12.4057040457515
CCCCC1=CC=C(NS(=O)(=O)C2=CC(C(O)=O)=C(C)C=C2)C=C1,193,126.54561,91.56931,127.02378,95.49149,139.62517,133.44911,97.32962,106.44457,96.05521,137.98445,115.151832,18.5111248755751
CC1=CC(NS(=O)(=O)C2=C(Cl)C=C(Cl)C(=C2)C(O)=O)=CC=C1,173,177.78767,191.41841,193.56982,176.66965,209.13812,196.26553,158.5735,162.52885,211.69995,180.45264,185.810414,16.9585430661299
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,226,220.16563,228.53667,210.83952,201.40407,259.9352,231.4794,217.14047,230.69269,222.12213,230.11464,225.243042,14.7771682434997
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(F)C=C1,141,164.29964,172.12389,167.01091,176.96979,187.53595,187.7084,163.92159,177.3664,150.77728,184.75232,173.246617,11.3514942836545
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCOCC1,219,179.65451,190.60927,175.85997,157.63301,178.41653,199.6191,172.36018,188.1969,185.978,188.7921,181.711957,11.0761007730104
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC3=C(OCCO3)C=C2)C=C1,95.5,164.68784,195.76335,183.57925,177.32388,200.0887,206.87587,173.35196,196.0028,185.16939,193.02136,187.58644,12.4491368617234
COC1=C(C=CC=C1)N(C)S(=O)(=O)C1=CC(C(O)=O)=C(C)C=C1,154,105.66343,154.44547,127.01513,104.485756,180.90613,143.04999,189.91081,184.27737,168.12332,130.78096,148.8658366,30.0692693932015
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(I)C=C1,261,211.43282,185.45375,185.17703,191.68544,232.82547,225.44548,185.29372,210.10747,232.0383,216.48444,207.594392,18.4282831395845
COC1=CC(OC)=C(Cl)C=C1N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,209,158.04494,213.63069,165.09357,173.4662,220.10104,196.27887,212.24701,215.50633,240.07838,172.69925,196.714628,26.3068985458856
CN(C1=CC=C(F)C=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,175,155.13759,191.98291,147.28845,123.89452,168.4042,137.60805,152.7109,186.88573,148.07884,175.25903,158.725022,20.5388377827864
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=C(C=CC=C1)N1CCOCC1,179,209.1424,225.58032,209.35939,171.56572,203.40173,202.22987,193.39114,177.29231,201.50395,178.4975,197.196433,16.1118667596775
CN1N(C(=O)C(NS(=O)(=O)C2=C(Cl)C(Cl)=CC(=C2)C(O)=O)=C1C)C1=CC=CC=C1,156,191.44797,245.89473,202.95068,181.83778,242.1745,180.97084,228.67218,206.2309,198.63362,208.12071,208.693391,21.9813877233042
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCC2=C1C=CC=C2,196,178.23238,185.51198,188.97359,159.97887,209.4711,185.64308,185.27907,186.94536,223.80695,161.0142,186.485658,18.3036770449371
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NCC1=CC=CO1,134,184.53876,175.57785,176.35019,150.79147,151.87836,185.0134,213.35005,198.5751,174.57474,170.92346,178.157338,18.0490971341947
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,150,140.18446,179.51701,163.7894,122.094,182.9621,136.76637,182.75815,177.3391,150.92961,170.55089,160.689109,20.7346946329491
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NCC(O)=O,70,125.712975,163.19757,118.82842,113.21361,138.38057,130.72607,137.97606,131.55875,118.39919,144.95377,132.2946985,14.0334967483158
CN(C1=CC=C(C)C=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,163,157.43257,197.63364,161.23447,131.53911,180.14793,155.8621,171.74103,163.86154,171.1047,166.25523,165.681232,16.2786105138601
COC1=C(C=C(C=C1)S(=O)(=O)N1CCCCCC1)C(O)=O,115,87.54128,88.47104,136.37575,76.69575,123.081345,105.25585,96.56149,100.169876,92.37809,75.950294,98.2480765,18.254955615361
CNS(=O)(=O)C1=CC(=CC=C1)C(O)=O,210,124.40819,150.46259,162.50566,135.61676,153.80835,135.76855,150.10353,168.28828,150.89609,176.77,150.8628,15.0994208334287
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,218,176.33311,181.27243,178.51,193.15674,192.93323,172.15538,164.59767,186.88109,168.75253,196.61823,181.121041,10.458855379514
OC(=O)C1=CC(NS(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)=CC=C1,255,181.89342,177.16112,189.05002,171.49277,201.3424,185.54788,173.97633,197.96431,199.40466,190.93346,186.876637,10.1705366648619
COC1=CC=C(C=C1)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,184,139.34683,175.18835,140.01845,126.37329,149.03777,143.27911,149.6736,146.77267,147.5415,150.92592,146.815749,11.6958164453718
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N(CC=C)C1=C(Cl)C=CC=C1,104,101.51527,153.7101,148.07887,116.03717,177.137,151.48256,150.93132,167.56595,143.88152,157.57726,146.791702,21.3580478106431
CSCCC(NS(=O)(=O)C1=CC2=C(OCCO2)C=C1)C(O)=O,94.5,116.73946,85.77492,131.31401,140.68423,121.33007,141.95807,122.73038,136.5017,127.44872,140.80707,126.528863,16.011481780681
COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(N)=O)C(O)=O,172,124.14425,147.76286,120.00078,136.07648,152.59636,133.8303,159.55684,114.65295,130.59425,138.98898,135.820405,13.6510299315885
CN(C1=CC=C(OCC(O)=O)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,153,159.82663,183.13136,141.42938,105.48576,130.77965,139.85912,100.03155,153.6173,163.87173,158.34908,143.638156,24.675523009237
