SMILES,MP,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CC1=CC(C)=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,195,189.98889,192.07547,155.02428,193.05038,177.37778,180.96191,144.51498,178.49791,198.52295,178.38605,178.84006,16.2517323305234
OC(=O)C1=C(O)C=CC(NS(=O)(=O)C2=C(Cl)C=CC(=C2)[N+]([O-])=O)=C1,44,195.1994,175.87129,198.96933,220.033,171.31744,197.87071,166.4703,172.9733,243.82962,201.5775,194.411189,23.0232625988757
OC(=O)C1=C(O)C=C(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)C=C1,243,200.2715,172.15756,183.75346,189.62422,172.27826,170.05988,186.71461,154.70164,222.35577,191.10074,184.301764,17.7619307962024
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,148,153.73894,144.77374,176.50468,162.32664,145.60997,146.96219,149.32251,148.32262,167.03857,145.71767,154.031753,10.3615236630932
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCCCC1,174,150.96832,125.428345,148.29456,162.9849,142.09312,151.89493,104.887985,130.44005,155.87558,135.07912,140.794691,16.3395013434408
CC1CC(C)CN(C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,218,163.67796,118.30605,120.59929,151.22697,102.348175,168.27986,138.21265,133.66441,137.46674,136.59882,137.0380925,19.2994996297945
COC1=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=CC=C1,157,165.48592,163.54575,156.24219,175.25664,165.09415,167.30127,129.12485,164.16483,166.81091,159.75044,161.277695,11.7028167368922
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,251,190.52861,205.37543,156.42554,192.96623,160.7647,206.18304,154.5394,158.83607,177.20662,200.9586,180.378424,20.189053060024
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,187,187.03926,190.27449,192.5152,213.19768,169.45149,183.23276,134.7446,168.87709,194.17941,175.96103,180.947301,19.7881778488038
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCC2=C1C=CC=C2,99,170.15602,122.054016,169.0847,180.87695,132.76901,147.74878,135.37048,130.66487,127.663055,153.1113,146.9499181,19.5199625984091
CC1CC2=C(C=CC=C2)N1S(=O)(=O)C1=CC(=CC=C1)C(O)=O,171,154.04662,138.43477,179.6215,195.79756,142.35576,148.98773,154.21475,98.309715,122.57315,154.1067,148.8448255,25.7484776711423
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCC2=C(C1)C=CC=C2,56.5,169.41835,178.81284,150.82619,189.48329,161.4418,167.14442,145.69617,148.49355,174.21672,150.69464,163.622797,13.941410203534
OC(=O)C1=C(O)C=CC(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)=C1,240,196.52174,183.70708,200.60045,200.76608,159.80598,186.53357,175.9272,159.18175,221.5667,192.65155,187.72621,18.2584260651958
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC1,244,187.26802,193.59845,188.6921,197.605,197.27887,212.99417,164.30255,184.47513,214.68027,183.78397,192.467853,13.9262625422466
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1,226.5,219.20796,221.91444,195.84233,208.70674,180.94128,208.93561,191.08649,185.89333,229.94128,189.30788,203.177734,16.0425447689462
CC1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=C1,286,228.35619,244.94678,188.59529,207.41127,199.3783,220.94919,201.61314,197.36685,244.79784,217.28096,215.069581,18.688571323248
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=C(F)C=CC=C1,267,201.49745,205.92072,193.67091,214.05429,180.46352,210.54362,170.73207,193.63805,208.43964,196.60674,197.556701,12.9917299616275
CCOC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)C(O)=O,227,198.23817,185.16418,171.16972,198.67656,149.12593,206.02795,177.51947,161.48245,200.53119,178.55241,182.648803,17.6614441971211
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)[N+]([O-])=O)C=C1,268,226.44377,197.94788,208.81667,204.15654,164.22624,230.43974,177.47444,181.563,228.52068,207.13641,202.672537,21.5524735384907
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)C=C2)C=C1,268,236.16212,218.98799,200.71387,211.11449,175.16136,240.7855,213.98103,199.55385,235.9372,226.87315,215.927056,19.3527902095425
OC(=O)C1=C(NS(=O)(=O)C2=CC=CS2)C=CC=C1,11,167.97949,156.3132,133.28691,196.83537,135.09526,171.28741,131.3876,161.7816,181.8703,163.71558,159.955272,20.5165523357784
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(F)C=C2)C=CC=C1,166,180.28114,162.79236,148.20465,170.91325,125.569954,162.86499,136.06322,152.9199,152.98969,150.65002,154.3249174,15.1940305923843
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Cl)C=C2)C=CC=C1,208,189.39928,168.11182,154.86388,177.14517,142.23576,154.83609,152.93692,150.12488,182.24416,159.09863,163.099659,14.6274789946877
OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Br)C=C2)C=CC=C1,226,197.45305,167.95993,157.07985,175.13252,145.75746,160.94116,183.39996,158.51797,187.2398,162.48639,169.596809,15.1139126491034
OC(=O)C1=C(NS(=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)C=CC=C1,212,190.98778,165.51933,177.27647,193.31062,147.23775,154.6039,163.16063,156.28941,218.22153,164.21811,173.082553,20.7618337132706
CCN(CC)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,123,111.771904,109.055115,113.308014,145.66745,110.408966,102.55189,124.8688,84.26582,145.61894,99.364174,114.6881073,18.4069535988754
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)N1CCOCC1,184,139.16988,114.64868,114.70586,177.77489,109.95832,146.91791,133.71498,122.64969,163.36993,125.10047,134.801061,21.2105376227574
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCCC1,240,168.07007,170.4061,162.19958,186.91742,154.1376,193.0839,137.92877,148.94005,190.16199,192.3763,170.422178,18.742798508084
CCN(CC)S(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,119,163.51717,154.04037,139.53822,182.3186,152.34953,142.65057,166.68987,134.44582,168.0765,182.2453,158.587195,16.0066172396576
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCCCC1,219,164.50536,152.0636,151.1637,174.79213,146.83876,171.04362,136.02722,138.97227,193.51135,182.60153,161.151954,18.2010471380688
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCOCC1,177,179.18773,151.88982,117.78696,204.7176,147.69092,185.79745,190.40384,147.1589,186.78731,182.8419,169.426243,25.4413629992322
COC1=C(NS(=O)(=O)C2=C(Cl)C=CC(=C2)C(O)=O)C=CC=C1,177,206.44922,191.70471,180.17361,214.93515,177.53378,194.56946,189.54391,191.72063,185.75244,219.89465,195.227756,13.4524914006025
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,215,204.5216,205.5232,176.7399,242.80551,190.05502,230.01419,210.00743,201.07442,200.71957,261.26746,212.27283,24.0277915735413
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,214,226.79503,212.17403,206.60785,239.15276,195.74825,205.85068,198.25046,197.42949,210.43028,246.65536,213.909419,16.8983820859007
CCN(CC)S(=O)(=O)C1=CC(C(O)=O)=C(O)C=C1,130,124.50311,118.51781,119.03293,157.77954,133.96501,110.759094,127.5025,122.09632,170.6076,115.73267,130.0496584,18.3335337815164
OC(=O)C1=C(O)C=CC(=C1)S(=O)(=O)N1CCOCC1,235,147.41994,131.84592,136.47083,187.8861,134.50255,157.64017,138.89456,149.17056,203.6464,134.81255,152.228958,23.3154382321936
COC1=C(NS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=CC=C1,173,155.2003,147.52614,135.87279,172.0082,149.17497,150.58572,120.48664,164.58589,183.73036,146.26454,152.543555,16.9967835421166
OC(=O)C1=C(Cl)C=C(Cl)C(=C1)S(=O)(=O)N1CCOCC1,184,160.60347,132.09239,108.89658,197.98991,120.928955,181.48839,182.36208,134.48141,144.54428,146.00336,150.9390825,27.5451141615824
OC(=O)C1=CC(=C(Br)C=C1)S(=O)(=O)N1CCOCC1,168,180.94345,158.76309,117.55646,218.18336,160.60158,193.25461,187.29497,176.92319,208.60315,202.87259,180.499645,27.8613118080747
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,157,183.34978,122.072914,125.85054,187.24411,124.76263,158.44171,168.21341,144.39525,172.72272,152.14365,153.9196714,23.0240264632323
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CC=C1,122,140.411,82.87691,103.99587,106.49227,104.990456,107.09679,97.84566,96.42547,100.747894,93.26976,103.415208,14.1642939215714
CC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)C(O)=O,182,208.22597,134.2894,133.53682,201.13046,144.82347,186.75655,180.57025,146.99338,177.40442,178.27275,169.200347,25.8991979197233
CC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C1)C(O)=O,150,145.7347,86.000984,123.86453,120.13671,116.84658,137.69817,116.73908,101.9321,108.33685,109.57154,116.6861244,16.2122705827293
CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1C(O)=O,101,111.26084,81.39131,125.41367,127.28039,105.100296,116.2828,106.15093,99.9719,105.406425,109.971214,108.8229775,12.4191251998866
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Cl)C=C1,203,162.38817,90.536606,119.54059,113.09618,114.609436,140.54964,95.90621,106.13348,125.20823,117.546394,118.5514936,19.8721499646077
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Br)C=C1,208,167.22076,99.549866,128.89455,117.4666,124.42004,146.15082,119.16295,112.59898,136.12979,130.77621,128.2370566,17.8611953518434
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,181,209.2627,174.43623,156.32225,231.34029,158.12997,192.93616,193.38373,170.80966,204.79608,147.64294,183.906001,25.4994271957519
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1,134,187.89922,137.53491,131.16945,177.85658,151.7191,176.57126,162.07555,131.08656,179.17798,149.01036,158.410097,20.1986853034177
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CS1,137,137.55844,86.87123,117.470116,107.72554,121.52757,128.63065,91.96812,85.847374,120.00556,101.55165,109.915625,17.0741972112281
OC(=O)C1CCN(CC1)C1=C(C=C(C=C1)C(F)(F)F)[N+]([O-])=O,142,154.25479,114.51063,126.38279,158.15028,108.943375,117.92668,174.91628,121.489586,149.65973,149.50679,137.5740931,21.2276582264946
OC(=O)C1CCN(CC1)S(=O)(=O)C1=C(Cl)C=CC(=C1)[N+]([O-])=O,43,198.9676,141.06725,135.45154,181.75781,144.35364,171.293,177.68607,120.133255,206.32396,186.7012,166.3735325,27.7129772888367
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1,236,186.22278,169.34732,186.82239,186.9312,181.80292,191.17017,156.5177,183.06282,218.66043,153.63309,181.417082,17.6220691056594
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,250,215.83284,192.26956,238.92911,187.77238,190.56464,211.86449,205.79126,216.26418,257.3948,200.52963,211.721289,21.0329280482464
COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,148,158.31345,179.42188,139.7849,167.16853,160.33043,158.28622,198.75925,162.60506,181.5347,161.93297,166.813739,15.3473557121639
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC2=C1C=CC=C2,171,182.06851,161.36667,169.53148,187.92064,170.86351,198.77682,176.58179,184.12172,188.92775,159.36758,177.952647,12.0499305216122
CC1CN(CC(C)O1)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,269,198.97801,150.59877,152.07176,193.19218,145.45566,198.08397,178.17308,160.82466,197.84415,137.68341,171.290565,23.282085361453
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,271,184.06909,174.52217,189.5898,188.12982,187.21407,192.2464,165.08772,179.54158,216.29474,164.01892,184.071431,14.2694193315127
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,288,195.34967,178.66408,160.10025,211.77367,184.54762,214.19896,214.52423,185.73143,232.58827,177.8929,195.537108,21.0093632181862
OC(=O)C=CC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,250,202.62569,165.79755,157.90749,183.92468,182.33925,183.76462,181.40488,148.12465,191.91827,167.40205,176.520913,15.6028287992422
CCN(CC)S(=O)(=O)C1=CC=C(C=CC(O)=O)C=C1,185,214.71555,143.06204,168.98813,178.65436,169.88684,155.43246,188.86183,151.04755,158.82224,177.89491,170.736591,19.7739530872613
COC1=CC=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=C1,79,204.18329,224.7085,190.09853,174.66275,181.6112,196.77121,183.81677,170.41032,243.53064,199.13297,196.892618,21.5711717579926
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)N1CCCCC1,215,144.52582,104.84842,131.62062,146.4616,113.58884,131.79704,102.03141,107.26647,164.06044,103.820724,125.0021384,20.6990456403662
CCCCC1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,207,116.09476,145.08826,143.35207,125.00571,112.03794,131.69527,126.86158,119.69805,136.61423,148.26476,130.471263,12.003541132051
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,82,163.34233,166.78918,162.8395,184.28297,165.60059,165.52396,158.3282,150.36176,153.09604,156.60605,162.677058,8.944708044816
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,242,206.55693,212.50117,181.97386,198.82648,171.39809,209.51886,176.84221,171.53394,211.40736,218.99829,195.955719,17.6305700783137
OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCCCC1,82,132.02385,95.60886,121.65327,85.02576,117.474495,102.6115,104.94849,100.54694,124.18815,136.22144,112.0302755,15.8891462295128
COC1=CC=C(C=C1)N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,173,191.58588,143.39496,168.76933,182.85034,129.8681,161.52814,150.16641,111.183754,170.7345,162.27008,157.2351494,23.0355488232512
CCOC1=CC=C(C=C1)N(C)S(=O)(=O)C1=CC(C(O)=O)=C(C)C=C1,176,150.28151,153.84877,124.401825,159.3302,115.43408,126.74072,139.69437,119.05998,155.18338,139.09198,138.3066815,15.2807545813226
CC1=C(C=C(C=C1)[N+]([O-])=O)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,291,208.894,166.4078,180.96744,193.23485,154.49142,180.9534,167.36508,157.11986,218.15128,171.28735,179.887248,20.1537844387707
OC(=O)C1=CC(=C(F)C=C1)S(=O)(=O)N1CCOCC1,176.5,146.93784,132.2862,102.36737,166.6038,147.2372,171.07552,162.47182,131.36482,174.47556,142.26193,147.708206,21.0445801848643
OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCOCC1,117,129.3015,92.68774,117.37834,112.30436,122.95418,124.78363,133.5717,122.852234,147.61069,151.95242,125.5396794,16.1212185254016
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCC2=C1C=CC=C2,175,173.9181,141.85178,170.53139,205.42819,148.59058,162.85226,155.18144,140.98601,159.94014,166.07932,162.535921,17.8701297379843
COC1=C(NS(=O)(=O)C2=CC(C(O)=O)=C(Cl)C=C2)C=C(C=C1)[N+]([O-])=O,222,176.67284,152.49626,146.39464,209.00131,147.47118,168.37808,160.18593,145.69185,195.58719,160.47989,166.235917,20.5675885065907
COC1=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C(Cl)C=C1,156,186.42247,172.0831,188.15166,199.75949,178.3679,187.01126,144.06581,172.24188,175.53084,194.14151,179.777592,14.7768380562817
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,255,234.42894,213.87984,206.76666,215.31783,171.55385,231.32903,171.34938,197.03154,225.36327,220.32957,208.734991,21.3831078819476
COC1=C(NS(=O)(=O)C2=C(Cl)C=CC(=C2)C(O)=O)C=C(C=C1)[N+]([O-])=O,58,225.20541,183.949,199.76411,240.39565,187.01411,210.50684,202.60596,168.02003,215.45728,220.85464,205.377303,20.5378617457437
OC(=O)CCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,161,150.43178,131.88208,136.9997,133.66331,123.229,130.78418,124.218666,120.35378,157.16113,134.82753,134.3551156,11.0802164762491
CC1=C(C)C=C(NS(=O)(=O)C2=CC(C(O)=O)=C(Cl)C=C2)C=C1,208,168.23628,191.33525,168.32759,200.88562,155.94637,164.07701,159.10226,157.26794,190.71082,164.84467,172.073381,15.3003297324969
CC1=CC=C(NS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,204,178.79597,194.07364,150.87914,180.6379,166.33165,179.5355,155.35971,157.99495,182.45384,192.81102,173.887332,14.5700053768108
CC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCCCC1,180,168.1019,159.28845,152.09097,172.50317,142.55368,167.46649,141.46431,141.38445,198.57562,170.25513,161.368417,17.0580850668702
CC1=C(C=C(C=C1)S(=O)(=O)N1CCOCC1)C(O)=O,150,144.28651,131.2291,112.709236,181.88768,130.72118,146.3424,125.13371,144.63983,190.69249,139.65974,144.7301876,23.042615088955
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)NC1=CC=C(F)C=C1,206,167.21805,182.18092,134.46147,181.78653,127.21909,164.25125,132.48303,112.96388,166.06146,166.86148,153.548716,23.2396962633164
CC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCOCC1,177,177.34187,161.00566,121.264725,202.03743,152.8468,178.40335,183.39203,150.12053,201.74127,175.35422,170.3507885,23.4747926108652
OC(=O)C1=CC(=C(F)C=C1)S(=O)(=O)N1CCCCC1,204,134.51186,130.98137,129.21523,139.89905,146.14139,155.25534,118.8809,126.17187,164.81848,137.30276,138.317825,13.1544189615819
CC1=CC=C(NS(=O)(=O)C2=C(C)C=CC(=C2)C(O)=O)C=C1,56,194.06056,206.44205,159.82227,212.78941,178.14116,199.32263,174.03934,169.78314,207.61752,224.85928,192.687736,20.1524105977093
COC1=CC=C(NS(=O)(=O)C2=C(F)C=CC(=C2)C(O)=O)C=C1,210,180.16731,168.82314,166.21286,163.2462,163.07433,174.02312,159.63905,131.42009,167.76654,196.7875,167.116014,15.6971631935482
CCN(CC)S(=O)(=O)C1=C(F)C=CC(=C1)C(O)=O,160,129.79837,123.220116,122.38623,139.62419,146.84642,135.95897,133.10678,114.89828,138.05922,154.69092,133.8589496,11.3106359900089
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)S2)C=C1,255,198.15242,199.92368,137.82648,213.69226,162.46614,206.16776,206.00604,181.21855,216.08804,214.99644,193.653781,24.4398537801553
CC1=C(C=CC(F)=C1)S(=O)(=O)NC1=CC=C(C=C1)C(O)=O,200,199.65854,216.84042,181.0145,209.19508,171.00311,252.48238,196.85677,209.2166,214.57101,211.25371,206.209212,20.9097529451416
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,152,162.51042,133.12462,157.15538,180.6468,101.8088,140.13937,157.36346,110.1034,171.83575,111.61146,142.629946,26.2766072959175
CCCCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,162,113.638626,99.99556,120.54636,133.26382,114.76436,100.10427,131.96461,110.446846,117.43272,111.17043,115.3327602,10.6829758533943
CC1=C(F)C=CC(=C1)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,66.5,188.33342,168.33112,157.98149,174.11487,146.2965,173.71022,143.96815,166.732,176.39067,154.32132,165.017976,13.4264325434355
CC1=C(C=C(F)C=C1)S(=O)(=O)NC1=CC(=CC=C1)C(O)=O,216,175.99161,155.82085,177.10329,208.83205,153.50438,218.02988,176.20749,189.45119,218.73264,185.15817,185.883155,22.0750612439342
OC(=O)C1=C(F)C=CC(=C1)S(=O)(=O)N1CCOCC1,202,132.85835,101.98239,135.7062,163.22273,112.743454,134.5492,121.292564,133.20387,165.05385,123.40565,132.4018258,18.8377417624782
COC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)C=CC=C1,202,203.64313,209.51482,168.26611,185.22195,186.6545,207.4671,176.18098,211.1599,218.13147,188.98305,195.522301,15.8259573957208
CCOC1=CC=C(NS(=O)(=O)C2=CC(C(O)=O)=C(C)C=C2)C=C1,232,163.5168,172.49216,116.36366,160.18172,117.32012,130.37086,121.59407,118.0391,178.0559,150.75035,142.868474,23.4189144399014
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,176,147.39961,119.68691,176.01149,181.96814,140.27034,119.90667,161.1956,126.53782,117.306725,120.1875,141.0470805,23.3589017191255
COC1=CC=C(NS(=O)(=O)C2=C(C)C=CC(=C2)C(O)=O)C=C1,72,192.21223,187.69464,172.58092,181.0592,153.11568,172.79034,167.03906,142.77797,202.25949,194.72803,176.625756,17.8641164858412
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,129,140.51479,114.72847,150.82573,151.54567,118.99132,108.302444,148.98685,113.14118,126.06485,95.68801,126.8789314,18.9044703462456
CN1CCN(CC1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,231,195.79651,150.30872,162.60597,157.74333,153.0002,163.37585,182.60786,128.83661,170.3118,142.68504,160.727189,18.2502423800532
CCCCC1=CC=C(NS(=O)(=O)C2=CC(C(O)=O)=C(C)C=C2)C=C1,193,100.84398,140.76147,94.372055,113.29793,104.8739,102.18044,97.477516,91.84458,133.13405,119.61025,109.8396171,15.7681577694998
CC1=CC(NS(=O)(=O)C2=C(Cl)C=C(Cl)C(=C2)C(O)=O)=CC=C1,173,193.82701,174.39098,152.73866,203.51237,131.5228,191.04796,202.2018,144.02077,161.06268,161.49854,171.582357,24.0219477588871
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,226,215.8785,211.21097,187.65913,239.27428,197.86906,234.03958,224.97826,202.79991,230.68979,277.9711,222.237058,24.3804302535094
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(F)C=C1,141,171.53738,191.46672,153.62404,184.46399,150.24063,194.42957,147.45238,143.99574,168.84753,194.23274,170.029072,19.2378829387616
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCOCC1,219,191.46317,156.4961,143.81935,200.0337,178.3137,196.31339,181.41391,168.4297,195.39902,177.52725,178.920929,17.4088132956388
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC3=C(OCCO3)C=C2)C=C1,95.5,213.99994,178.19052,156.34328,179.67027,170.46492,214.09442,170.11087,144.47578,206.16827,181.81696,181.533523,22.3532869080424
COC1=C(C=CC=C1)N(C)S(=O)(=O)C1=CC(C(O)=O)=C(C)C=C1,154,121.237076,140.24896,149.89073,183.05167,133.56677,145.55376,131.00504,127.54914,179.58842,140.30005,145.1991616,19.7700942360289
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(I)C=C1,261,204.12111,223.86227,187.8289,217.3608,182.84398,248.9238,194.01147,179.54076,197.49149,227.69353,206.367811,21.3212776531279
COC1=CC(OC)=C(Cl)C=C1N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,209,207.94481,166.22423,206.63373,233.8571,161.49884,196.9877,172.3534,157.72993,223.78152,182.74658,190.975784,25.466871170626
CN(C1=CC=C(F)C=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,175,146.9797,141.88333,148.89085,179.55217,113.361435,145.70935,149.936,106.87259,177.3329,107.72681,141.8245135,24.5683931942433
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NC1=C(C=CC=C1)N1CCOCC1,179,201.49973,180.19052,188.97249,228.90817,167.78874,228.1123,213.66895,176.23952,187.66309,181.52008,195.456359,20.5389393584199
CN1N(C(=O)C(NS(=O)(=O)C2=C(Cl)C(Cl)=CC(=C2)C(O)=O)=C1C)C1=CC=CC=C1,156,230.01453,178.63736,183.91714,223.48283,161.70146,221.09465,228.76306,210.3048,213.75266,249.55931,210.12278,25.7549124504519
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCC2=C1C=CC=C2,196,197.662,159.75006,173.16621,221.35774,178.37424,190.86696,199.6745,167.96727,203.9425,191.27005,188.403153,17.6802252367887
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NCC1=CC=CO1,134,200.28096,157.88696,166.78207,177.3651,176.86246,164.52988,165.96112,161.65646,197.14023,204.08284,177.254808,16.3190517655284
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,150,183.12282,132.12498,178.57222,196.71147,119.56015,148.78323,158.62558,118.41724,165.8973,155.10558,155.692057,25.2382706467092
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NCC(O)=O,70,142.5934,132.53264,130.8601,162.3736,138.28384,134.19626,170.15306,152.73781,117.52466,139.2521,142.050747,14.894076010072
CN(C1=CC=C(C)C=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,163,185.23524,156.77478,149.24765,202.83391,148.22623,149.58893,147.24352,125.138725,188.986,155.71014,160.8985125,22.5236374086946
COC1=C(C=C(C=C1)S(=O)(=O)N1CCCCCC1)C(O)=O,115,103.24865,89.7886,109.0878,103.2021,99.83972,118.454994,82.25728,100.28549,128.76906,67.5303,100.2463994,16.5665300697516
CNS(=O)(=O)C1=CC(=CC=C1)C(O)=O,210,172.26807,202.04385,175.97644,146.63065,179.87206,186.04729,127.64329,153.62315,175.89969,172.37321,169.23777,20.1635575329578
OC(=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,218,185.51353,199.21411,164.51848,181.98256,147.6607,182.25761,160.72835,142.68217,214.1767,188.41135,176.714556,21.4219264021508
OC(=O)C1=CC(NS(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)=CC=C1,255,209.7048,177.38138,200.71709,202.77675,157.33548,207.85019,158.9009,191.66739,222.02121,209.15945,193.751464,21.0543392800564
COC1=CC=C(C=C1)S(=O)(=O)NC1=C(C=CC=C1)C(O)=O,184,175.4192,138.61871,134.38712,135.92847,119.695,153.94711,143.71371,153.54729,143.35963,129.03989,142.765613,14.7090790061479
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N(CC=C)C1=C(Cl)C=CC=C1,104,145.63028,131.64262,158.35393,163.99678,149.18643,137.64404,128.9613,108.60998,153.4994,142.40808,141.993284,15.3612700832738
CSCCC(NS(=O)(=O)C1=CC2=C(OCCO2)C=C1)C(O)=O,94.5,148.85844,144.85825,98.25422,135.38312,99.53731,139.43057,130.43225,133.32423,143.6424,125.605934,129.9326724,16.8721869432224
COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(N)=O)C(O)=O,172,180.19138,139.1904,121.85724,132.0228,122.71276,167.21814,148.00586,110.62947,160.61517,111.4268,139.387002,22.8316685862172
CN(C1=CC=C(OCC(O)=O)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,153,159.57597,133.59003,169.10385,154.36317,144.91737,150.81464,148.35837,149.81839,108.58824,123.114006,144.2244036,16.9659092102882
