SMILES,MP exp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CCCCSC,-97.9,-102.9018,-98.469765,-99.701935,-91.71301,-90.526566,-82.87022,-107.68837,-100.99462,-99.72471,-96.5182,-97.1109196,6.71960999946473
C1C=CCC=C1,-49.1,-95.78005,-44.17489,-75.78679,-93.369545,-162.05588,-0.35018402,-178.34569,-65.75182,-105.61642,-104.71362,-92.594488902,49.3577175725654
CC1(C)CCCC1,-69.9,5.4950886,2.8571594,-13.884336,-21.431767,-31.964039,-27.657133,-31.202118,-6.358453,-3.651475,-7.0934534,-13.48905264,13.1726178424832
CCC(Br)CC,-126.1,-82.112625,-88.35223,-78.431335,-81.1426,-94.97572,-66.853516,-61.075603,-70.13781,-70.743614,-95.55204,-78.9377093,11.1657915712485
CCCCCCCCC#N,-34.1,-21.922968,-19.493607,-25.95757,-20.808855,-27.233734,-5.947199,-23.964664,-18.995047,-26.002428,-20.35444,-21.0680512,5.75660644094617
CCCCCCC(Cl)=O,-83.9,-60.812206,-58.68701,-75.74636,-69.80343,-54.927567,-46.115406,-40.301838,-53.43881,-56.35541,-58.65485,-57.4842887,9.73561232363342
CC(C)(C)C1CCCCC1,-41.1,-39.024796,-26.73814,-70.66911,-64.722145,-55.620663,-43.2026,-9.243337,-45.299854,-51.64033,-41.387054,-44.7548029,16.9359645159646
CCCCCCC(C)CC,-84.9,-81.72925,-75.35272,-87.96378,-103.71763,-99.11212,-84.159,-87.68522,-82.36523,-77.23324,-75.916016,-85.5234206,9.03888681158644
CCCCC(C)=C,-102.9,-88.70669,-103.28581,-100.983444,-93.66771,-131.1731,-99.33482,-93.44955,-89.5593,-108.56065,-117.464264,-102.6185338,12.7013375258636
CCCC(C)(C)C(C)C,-116.9,-62.398705,-91.23568,-67.10657,-77.29547,-16.95539,-55.977383,-92.06326,-50.857758,-71.91845,-66.5356,-65.2344266,20.5486800989134
CCC(C)C(C)(C)CC,-101.1,-66.29085,-129.40862,-72.158615,-84.40254,-124.36243,-113.06488,-81.14987,-64.45723,-88.602516,-56.540726,-88.0438277,24.4776280792692
CC(=C)C#N,-35.9,-54.678623,-85.56979,-30.638794,-64.57975,-93.351074,-97.81722,-95.2427,-67.595634,-50.23381,-71.09995,-71.0807345,20.9717051114465
CC1=CC=C(C(F)=C1)[N+]([O-])=O,53.1,15.480087,23.660389,40.19822,7.072749,29.63258,32.941307,39.999092,31.213793,27.31121,23.045599,27.0555026,9.79701548884703
CCC(S)CC,-110.9,-90.71342,-77.21493,-97.527054,-124.19564,-112.742966,-74.7981,-76.33383,-90.8901,-116.0715,-96.87176,-95.73593,16.5039308487235
CC(C)CC1CCCC1,-115.1,-39.781742,-78.951485,-79.39761,-89.68918,-47.975594,-57.079517,-79.867516,-90.74287,-111.7655,-108.42656,-78.3677574,22.7368925232289
CCCCCCC(C)=C,-77.9,-59.76247,-55.336258,-80.49639,-74.832,-71.910934,-62.902805,-63.353138,-58.508076,-66.90354,-70.964905,-66.4970516,7.5593276521445
CCC(C)CC(O)CC,-91.1,-49.98244,-89.46079,-78.73126,-88.53439,-80.81151,-38.71774,-127.413,-73.329185,-104.18058,-60.801147,-79.1962042,24.5137051042072
CC=C(C)C(C)C,-124.1,-110.13072,-137.30249,-114.93114,-139.49786,-117.50053,-136.25366,-112.31994,-124.550835,-118.72813,-109.79887,-122.1014175,11.0194469922758
COC(C)OC,-113.1,-106.14547,-119.79847,-78.01961,-85.80956,-74.54195,-62.989887,-82.73527,-89.16716,-78.690414,-88.3043,-86.6202091,15.3239494094226
[O-][N+](=O)C1=CC=CC=C1C1=CC=CC=C1,37.1,58.55321,54.01974,68.221954,51.05458,62.640507,58.565598,46.52892,68.68171,70.08059,55.61264,59.3959449,7.54034512214599
CNC,-92.1,-58.756134,-17.091557,-56.32818,-5.9318566,-40.270374,-29.823769,-61.604603,-32.3168,-40.401226,-30.354021,-37.28785206,17.1840182184653
CCCCCCCCCl,-57.9,-30.741686,-26.639374,-31.901802,-30.3915,-34.656574,-44.85986,-32.234734,-24.432817,-45.195168,-33.083565,-33.413708,6.46504595606099
CCCCCCCCS,-49.1,-34.84928,-29.809116,-39.042137,-32.512177,-35.44586,-34.33073,-26.94397,-23.792696,-35.527622,-37.0244,-32.9277988,4.49535900690745
CC(C)(C)C=C,-115.1,-109.89032,-72.550896,-88.70341,-73.30826,-66.147484,-85.88786,-104.81155,-70.37781,-118.89399,-99.145134,-88.9716714,17.5458755711183
ClCC(Cl)(Cl)Cl,-70.1,-43.122463,-13.208462,-88.864746,-59.180706,-83.167046,-71.577225,-59.178654,-33.359547,-46.77431,-64.04556,-56.2478719,21.7710297670093
CCCCCCCI,-48.1,-31.313967,-33.60798,-31.408718,-41.452972,-42.596027,-28.547602,-18.309017,-23.315197,-23.097082,-29.052292,-30.2700854,7.33384673905233
CC(C)CCO,-117.1,-66.62398,-69.44654,-61.54397,-114.31851,-71.03316,-79.622894,-81.20995,-76.8941,-115.83793,-65.12089,-80.1651924,18.4548310182271
COC(=O)C1=CC=C(I)C=C1,114.9,59.43322,79.89102,80.996765,73.58845,99.064674,89.2672,75.51395,60.408764,80.91924,102.28622,80.1369503,13.4748760419987
N#CC=CC#N,96.9,66.79889,-20.514254,102.45751,62.33864,94.6875,9.559823,103.87347,7.9910545,64.96501,83.609474,57.57671175,41.5180209260911
NCC=C,-88.1,-69.57727,-88.61215,-72.35686,-67.558624,-66.280136,-61.151714,-86.1607,-75.13362,-14.729126,-37.832203,-63.9392403,21.1188691964431
ClCC1CO1,-57.1,-42.041103,-7.5797987,-30.038593,-67.22044,-69.08211,-54.221096,-32.140705,-20.191359,-52.3435,-26.411104,-40.12698087,19.3246884890674
SCCS,-41.1,-11.103741,-52.66797,-76.97911,-28.9977,-35.963512,-30.825302,-60.047855,-39.084393,-52.50544,-29.715263,-41.7890286,17.9369874457209
CC1=CC(Br)=CC=C1,-39.9,-40.956745,-32.52024,-65.68485,-49.138252,-8.479988,-32.23936,-7.536542,-52.046886,-31.191229,-26.320305,-34.6114397,17.3988111026335
CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,127.9,140.40999,108.12783,120.78966,128.15382,140.41933,127.90158,105.55283,137.8282,115.06603,137.16806,126.141733,12.5397424132349
CC1=CC(C)=C(C)C=C1,-43.9,-47.112873,-27.273815,-17.55651,-10.620182,-40.9411,-10.860181,-25.438883,-36.38184,-17.220572,-15.178964,-24.858492,12.234778909639
BrCCCBr,-34.1,-71.82117,-25.26589,-53.83012,-21.796022,-28.202168,-23.300747,-20.105993,-51.119675,-43.50338,-0.05934052,-33.900450552,19.8123582281755
CCCCC#N,-96.1,-61.789192,-78.21499,-86.492386,-70.64328,-93.67174,-51.347477,-91.179695,-70.37571,-84.04131,-66.022766,-75.3778546,12.9925676325123
CCOC(=O)C=C,-71.1,-70.37068,-70.46936,-53.22064,-66.81395,-42.823555,-66.61867,-67.150955,-82.5057,-83.56547,-72.35595,-67.589493,11.5673018511058
CC(C)(C)I,-38.1,5.81512,-11.983292,-13.222011,37.300125,4.4170275,-13.246327,8.3122835,-21.72365,3.0796337,18.582674,1.73315837,16.7459955878007
CC(C)(C)C#C,-78.1,-16.27315,12.792023,-18.085932,-34.723003,-15.601969,22.79775,10.319545,-3.1394768,-43.439808,-61.085957,-14.64399778,25.1292492012837
COCOC,-104.9,-112.965454,-107.76934,-119.12592,-123.0063,-108.83414,-104.9577,-88.77214,-40.845543,-74.2025,-97.347534,-97.7826571,23.3984448751226
CC1=CC(Cl)=CC=C1,-47.9,-52.495403,-55.29085,-66.45417,-65.78502,-36.26491,-53.594666,-38.476982,-63.66585,-48.362133,-38.27627,-51.8666254,10.8651827745235
CCCCCCCC,-56.9,-25.184872,-35.325424,-37.128677,-30.366932,-44.094887,-33.56438,-48.833824,-30.279547,-35.105267,-36.649647,-35.6533457,6.47563410750855
C1CCCC1,-93.9,39.9725,47.46042,40.90618,26.816109,26.250647,37.033264,24.386404,36.2675,36.197968,35.586517,35.0877509,6.91729210708935
ClC(Cl)C(Cl)(Cl)Cl,-28.89,-6.3064246,-47.208847,-56.940907,-62.969547,-43.724735,-42.924046,-53.018826,-31.627518,-52.670933,-71.71222,-46.91040036,17.1828752187336
C1=CC=C2N=CC=CC2=C1,-14.89,8.942406,26.707792,12.90682,13.040379,18.032475,37.678707,1.101592,16.738386,8.395351,0.77711767,14.432102567,10.6975812099709
CCC(C)C,-159.9,-110.62562,-148.737,-129.67157,-169.90846,-134.44794,-156.61263,-147.40674,-106.4348,-154.02527,-123.237305,-138.1107335,19.6740234131321
[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C#N,140.9,134.23135,117.800865,98.181854,84.45645,122.51463,120.617096,121.00073,116.76538,122.199394,92.61632,113.0384069,14.9498389190249
OC(=O)CCCC(=O)C1=CC=CC=C1,127.1,116.85173,105.157036,96.85977,95.10643,110.16229,75.621025,127.303665,107.66435,103.52842,84.597015,102.2851731,14.2958188754
NC1=CC=CC=C1,-6.15,8.808311,31.271963,29.404366,20.514317,-6.5612354,21.586718,-0.3283426,9.020145,-9.18494,15.736369,12.0267671,13.4797928262478
N#CC(C1=CC=CC=C1)C1=CC=CC=C1,74.15,62.36325,68.54226,59.1298,60.153404,107.624695,57.317825,79.03183,33.842434,51.642586,62.951267,64.2599351,18.1608266914664
CC(F)(F)F,-111.2,-78.93614,-140.77731,-97.32565,-100.945366,-117.36095,-162.89027,-175.3944,-147.99097,-105.91256,-124.620026,-125.2153642,29.3964565905762
CC(C)C1=CC(C)=CC=C1,-63.85,-75.65704,-81.31532,-80.15274,-86.658104,-40.05592,-79.10357,-80.836006,-86.92849,-59.876648,-72.67986,-74.3263698,13.5890175841443
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,69.85,102.408066,97.71981,126.76631,99.52662,86.29583,88.38747,84.934616,87.03776,75.36126,79.92828,92.8366022,13.9359134948067
COC(=O)C(C)C,-84.85,-88.18919,-76.72486,-120.692276,-110.92613,-86.55129,-95.70998,-111.55685,-116.2204,-87.47914,-102.43092,-99.6481036,14.0931018746139
CCCCC(O)CCC,-40.85,-30.424482,-44.00334,-24.957005,-26.501553,-18.697891,-24.184744,-18.421185,-49.54387,-36.629353,3.3122668,-27.00511562,14.055224806945
CC1(C)CCCCC1,-33.15,7.0662303,4.512404,-6.045548,-10.853886,-6.0940466,-21.467302,-21.90369,-11.933883,-11.559297,5.411686,-7.28673323,9.88311404099974
CC(C)(C)C(C)(C)C,100.8,43.627254,5.9635944,22.376328,50.040855,-5.295948,-7.5625806,51.466457,43.27882,51.14144,94.901535,34.99377548,29.8778950532022
CC(C)C=C(C)C,-127.8,-88.14667,-87.54427,-88.40166,-83.19195,-89.4617,-91.472145,-85.49938,-71.74395,-95.05474,-96.90837,-87.7424835,6.60815982180064
CCCCCC(=O)OCCC,-68.85,-55.659557,-53.696396,-61.633614,-58.890083,-54.2113,-54.165707,-57.73161,-58.001865,-52.550816,-56.5149,-56.3055848,2.65161961863065
CCCCCC#N,-80.15,-52.14098,-61.924316,-82.52466,-59.15032,-76.17682,-39.441273,-66.53095,-48.564857,-66.55162,-67.962204,-62.0968,12.2215822662786
CCCCCSCCCCC,-51.15,-47.630405,-40.261124,-41.861954,-25.584843,-38.506947,-32.15092,-20.070257,-25.25821,-30.571756,-26.981611,-32.8878027,8.36925274761796
CCC1=CC(C)=CC(C)=C1,-84.15,-47.719772,-60.85762,-54.068695,-39.266495,-30.429588,-22.2354,-57.481586,-48.061165,-35.409832,-34.332165,-42.9862318,11.9786544396645
CCCC1=CC=CC=C1C,-60.15,-65.43434,-40.877403,-55.109253,-50.396538,-65.83064,-53.789177,-69.13955,-46.431694,-52.54185,-39.49562,-53.9046065,9.77787310375321
CCC1CCCCC1,-111.2,-78.463875,-58.11535,-102.01462,-100.98404,-72.631676,-83.51205,-82.4684,-75.11444,-73.88015,-74.895065,-80.2079666,12.5137517446159
CCC1=CC(C)=CC=C1C,-53.85,-41.926094,-39.45986,-30.832092,-38.264942,-39.07412,-14.753123,-37.724163,-32.197704,-41.05723,-29.596045,-34.4885373,7.75227492808395
CCCC1CCCC1,-117.2,-55.692238,-66.63578,-83.23886,-73.23155,-53.39352,-72.8669,-87.12859,-111.12113,-89.71502,-89.1658,-78.2189388,16.5848452928675
CCCCC(C)CCC,-113.2,-116.42493,-110.98504,-114.92885,-101.17467,-109.49965,-105.28691,-120.67774,-106.76797,-108.94965,-107.71325,-110.240866,5.45074356874766
CC(C)CCC(C)(C)C,-105.8,-102.227844,-95.77848,-85.502716,-82.78501,-105.11336,-103.97948,-99.45063,-75.63764,-61.153347,-115.32295,-92.6951457,15.4122257651665
CCC(C)=C(C)C,-118.2,-123.18619,-163.426,-109.17822,-185.49333,-104.43791,-132.37297,-138.91858,-109.58227,-114.23228,-96.03084,-127.685859,26.7978174826923
CCCCC(C)CCCC,-87.85,-108.03972,-82.57116,-101.77135,-82.72345,-92.944435,-89.60367,-82.24583,-66.52649,-92.93371,-98.91526,-89.8275075,11.3131896466128
CCC(CC)C(C)(C)C,-99.15,-73.736855,-129.8813,-137.24292,-67.6819,-121.55463,-53.517765,-58.59977,-63.717056,-116.54407,-94.195404,-91.667167,30.4677032215079
FC1=CC=C(C=C1)C(F)(F)F,-41.85,-46.68893,-27.866093,-48.422363,-57.700798,-36.080727,-36.45679,-69.63087,-85.71537,-40.61489,-61.625484,-51.0802315,16.7700650807532
CC(C)C#C,-89.85,-83.48186,-105.25248,-55.376747,-111.67954,-61.817604,-95.28734,-161.52068,-84.25707,-100.270546,-141.36163,-100.0305497,31.0671379401139
C=CCC1CCCC1,-110.8,-73.5911,-66.3458,-79.543304,-95.24824,-46.2332,-73.64856,-53.20486,-98.89294,-84.15845,-84.91519,-75.5781644,16.0050440529389
ClC(=O)C1=CC(=CC(=C1)C(Cl)=O)C(Cl)=O,36.15,70.02579,118.986595,91.98708,127.38845,72.60661,118.31111,111.14028,136.32683,121.981384,93.39256,106.2146689,21.7792000017019
CC(C)C(C(C)C)C(C)C,-81.85,-11.769602,-45.06669,18.311422,-46.02478,-20.315468,-13.305775,-66.41561,-34.57858,-32.35062,-59.228336,-31.0744039,23.9122658602506
CC(C(C)(C)C)C(C)(C)C,-38.85,-5.863416,-21.256783,0.14260235,28.915663,28.987251,-11.41173,8.288867,-10.280978,32.29012,27.679285,7.749088135,19.1717748219972
CCC#CC(C)C,-116.8,-104.329865,-79.56959,-72.21771,-104.97351,-65.8613,-104.26799,-75.11764,-118.41135,-87.48531,-87.79617,-90.0030435,16.372771870422
CCC(C)C=CC,-125.8,-135.08154,-137.69221,-134.982,-120.876755,-123.10678,-126.52642,-133.5693,-128.73259,-110.52641,-135.58798,-128.6681985,8.12209217494546
CC=CCC(C)C,-124.2,-123.755974,-130.2557,-111.315704,-135.5402,-103.93324,-137.16035,-111.08903,-122.58814,-104.32554,-120.3522,-120.0316078,11.4922866778387
CCC1=CC=CC=C1Cl,-82.85,-52.53132,-39.225254,-57.60614,-53.570023,-39.94063,-37.14761,-66.516846,-43.156406,-52.812565,-31.779924,-47.4286718,10.2610009285861
CCC(C)O,-114.8,-82.07503,-98.279396,-87.48242,-88.57283,-105.3301,-76.5596,-101.36386,-86.87798,-91.41831,-88.71835,-90.6677876,8.32744882441483
CCCS,-113.2,-63.894535,-86.662025,-107.94917,-85.00459,-95.24855,-78.12598,-107.40493,-97.426956,-112.33882,-93.199135,-92.7254691,14.1469806747152
CC(C)=CC(C)(C)C,-106.2,-70.658936,-86.39559,-117.42708,-89.847435,-68.49982,-108.26058,-87.17979,-90.76104,-87.7046,-130.95152,-93.7686391,18.6650616248922
CCOC(=O)CC(C)C,-99.15,-91.43536,-67.6551,-56.28718,-53.580116,-64.00646,-64.14984,-65.73184,-63.06883,-58.23532,-74.400475,-65.8550521,10.2225162419437
CCCCCS,-75.85,-88.03954,-83.18244,-101.41506,-90.04962,-101.40457,-84.135864,-96.94674,-69.02503,-79.04896,-98.14428,-89.1392104,10.0604793235631
CCCCCCBr,-84.85,-53.93307,-61.424576,-59.562298,-60.037514,-59.989754,-38.670097,-51.943703,-42.805656,-57.72817,-49.047264,-53.5142102,7.47671883111102
CC#CC,-32.15,-87.47278,-98.91962,-121.104774,-58.463974,-118.89456,-57.4157,-73.69948,-85.756645,-87.321526,-47.603565,-83.6652624,23.7311240787619
CCCCSCCCC,-79.85,-60.091408,-54.368183,-68.81305,-50.74869,-39.19628,-39.919476,-53.622143,-42.455303,-36.481133,-36.993767,-48.2689433,10.4199084289528
CCC1=CC=C(C)C=C1,-62.15,-68.03439,-67.64754,-68.20092,-56.661087,-66.40193,-56.406292,-66.92978,-67.33912,-44.658062,-78.23505,-64.0514171,8.72339385013226
CCC#CC,-109.2,-88.575165,-79.89146,-110.01259,-84.57675,-91.56687,-90.162796,-67.799736,-54.602512,-68.375656,-53.009644,-78.8573179,16.9609806435661
CCCCCCC(C)C,-80.15,-63.40362,-64.545456,-70.96618,-78.00365,-72.73425,-73.89123,-72.42857,-63.91853,-67.7824,-65.6703,-69.3344186,4.7221847263547
ClC=C(Cl)Cl,-84.85,-83.70511,-109.59497,-96.96365,-74.07005,-62.664974,-52.435177,-53.08389,-43.60901,-89.463326,-61.64396,-72.7234117,20.539315744394
CC(=O)OCC1=CC=CC=C1,-51.15,-16.68807,-9.638868,19.076073,15.753741,0.3150561,-31.41023,22.532564,8.588166,-2.4191604,9.961817,1.60710887,16.2200905166449
ICC=C,-99.15,-66.407364,-69.15623,-68.44658,-64.3721,-84.25336,-53.368893,-75.47349,-73.73267,-43.21586,-57.600334,-65.6026881,11.1764377857356
CCOCC,-116.2,-83.25245,-87.70975,-83.73624,-95.4682,-116.038635,-112.627,-95.4589,-65.02853,-88.01995,-131.65704,-95.8996695,18.3151431852129
CC1=CC(C)=CC(C)=C1,-44.85,-34.17059,-17.291298,1.9877361,-16.674252,-4.071209,-5.210139,-43.56908,-26.925783,-1.3377609,-24.09202,-17.13543958,14.3581507558383
CCCCS,-115.8,-91.97635,-100.8088,-110.26735,-92.45255,-86.733795,-87.67038,-97.331474,-72.42047,-88.36571,-106.00445,-93.4031329,10.2927274957782
CCCCCCC=O,-43.15,-11.723564,-21.036482,-29.86573,-20.506178,-42.22526,-36.91856,-21.913177,-17.732492,-35.919594,-37.26854,-27.5109577,9.7141922816472
CC(C)CC(C)(C)C,-107.2,-97.257645,-94.250595,-113.04723,-97.92732,-110.63571,-116.95625,-116.193825,-112.397224,-92.812965,-140.65767,-109.2136434,13.7384628290622
CCCI,-101.2,-55.04308,-73.50315,-56.529816,-55.410133,-62.55032,-73.414276,-36.893597,-46.311222,-71.25255,-44.9762,-57.5884344,12.0080330147372
CCCCCCCCC=C,-66.15,-32.923336,-40.55697,-40.44722,-42.116642,-52.07008,-45.801723,-40.37173,-41.86298,-53.104218,-43.267185,-43.2522084,5.60938231116611
CCCCCC,-95.15,-77.93164,-94.62815,-93.86722,-66.16102,-130.98302,-82.778206,-98.918465,-55.389145,-85.45957,-97.58501,-88.3701446,19.5220736019586
ClC(Cl)(Cl)Br,-5.85,39.43233,-4.323108,-2.6394238,-40.20063,13.025595,13.078229,8.417819,13.375179,5.063228,15.8257,6.10549182,19.2105053705254
CCCCCCCCCCCCCCCC(C)C,5.85,12.148999,13.432436,25.261675,7.576043,4.3146315,-6.74643,13.924111,8.113392,7.7749567,7.472347,9.32721612,7.70539966799032
COCC(O)=O,7.85,43.19818,31.813246,46.564278,8.731568,59.946274,0.45204085,38.579975,25.561573,26.674395,21.470217,30.299174685,16.882831323977
CCCCCCCCCCCCC,-5.15,11.547578,17.278774,15.219555,8.71287,-1.4809716,6.588101,-1.2693104,7.5995684,9.418384,2.8451023,7.64596507,5.97164326480107
CC(=O)OO,-0.05,-30.26085,-18.364208,-34.192528,-17.72549,-15.537121,-49.032227,13.048451,-32.934364,-44.61907,-46.514427,-27.6131834,17.7942555789097
CCCCCCCCCCC1CCCCC1,-1.85,-18.411602,-1.8962095,2.8227425,-12.394572,-4.5377216,-12.937436,1.7045172,-9.318271,-33.788593,3.2565794,-8.5500566,10.9686797634111
ClC1=CC=CC=C1I,0.85,4.392159,13.602747,16.719627,13.99857,12.379005,16.216852,23.450563,5.631254,2.28862,16.657804,12.5337201,6.24080504467259
CCCCCCCCCCCCCl,-9.15,-5.5153933,5.445253,-1.1942765,-2.5680926,-11.858569,-13.591799,-2.9203947,1.5899892,-7.1733484,-7.1119823,-4.48986136,5.52231688945386
CC1=CC(C)=C(C)C(C)=C1,-23.85,-6.8344517,0.32396147,31.689327,19.419796,38.493317,21.435505,-24.712332,0.6319417,15.716278,14.011883,11.017522547,17.9163273679864
BrC1=CN=CC=C1,-27.15,7.1679406,18.909851,12.336697,21.228624,31.070366,18.514267,1.5488738,-18.814903,14.803644,10.044745,11.68101054,12.7747423590354
CCCCCCCCCCCl,-31.15,-16.64649,-4.1024714,-11.931308,-12.227351,-22.718084,-23.067245,-12.958299,-8.395458,-17.965263,-15.970958,-14.59829274,5.64916940239709
CCCCCCCCCCCCCC(=O)OCC,12.15,12.833357,22.703526,29.046421,8.190774,0.21509337,12.127058,13.17683,6.3455944,14.704253,5.727376,12.507028277,7.97932355089355
BrCC(Br)Br,-29.15,-37.34204,-3.634608,-13.875967,-24.574871,3.4354002,-26.076946,-27.130663,-15.509078,-7.4839573,-18.530077,-17.07228071,11.6501683166446
[O-][N+](=O)C1=C(F)C=CC(F)=C1,-11.85,-8.980563,12.413822,7.8657804,0.7516106,12.224838,23.606642,-2.1442454,3.7551436,-12.007766,-26.02429,1.14609722,13.5311593613116
ClC(Cl)=C(Cl)Cl,-22.15,-80.311874,-63.599377,-103.62998,-84.62677,-64.632744,-55.915154,-89.03892,-40.796665,-64.40022,-52.081993,-69.9033697,18.1302106608469
CC(C)C1=CC=C(Cl)C=C1,-12.15,-47.505604,-39.356133,-43.867218,-59.20964,-50.80125,-49.038284,-40.453465,-30.270325,-49.504173,-47.748566,-45.7754658,7.42127760461245
CC(C)OC(=O)CC(C)=O,-27.15,-58.780846,-29.462543,-45.19696,-12.509624,-48.473618,-18.46581,-50.52283,-87.35796,-57.696762,-19.402834,-42.7869787,21.898089733298
BrC1=CC(I)=CC=C1,-9.15,10.595816,27.213882,4.6410336,13.082326,38.709087,12.740685,17.33063,11.764231,32.24884,12.686751,18.10132816,10.3410830924278
IC1=CC=CC=C1,-31.15,1.6596093,5.2678547,22.25456,-36.04652,4.602247,-9.445334,-3.9682047,-37.91643,-11.869292,13.605973,-5.18555367,18.5634638216929
CCCCCCCCCCI,-16.15,-7.137222,1.6185119,-3.0111604,-11.988915,-19.205286,-6.830658,0.73175037,-4.9937315,7.0129023,-6.8055906,-5.060939893,6.97638972901379
N#CC1=CC=CC=C1,-12.85,23.931555,-2.0104125,6.189375,-8.036374,4.164011,13.554335,6.8426766,-10.122271,7.9644394,3.5337996,4.60111341,9.45627791310657
CCCCCCCCCC,-29.85,-8.8958645,-8.082258,-12.319851,-15.510278,-19.848145,-17.037458,-30.403084,-12.821098,-18.038313,-19.11383,-16.20701795,6.11394784405711
O=C1NS(=O)(=O)C2=CC=CC=C12,229.2,140.53282,170.24907,161.65097,177.58177,158.76823,166.33899,173.0064,162.93843,193.52252,170.0553,167.46445,12.9732339911234
CS(=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,165.2,172.75304,154.24005,132.77542,160.05339,163.86,166.4454,147.05667,163.42265,143.14415,139.81679,154.356756,12.4326360128303
CCCl,-138.8,-78.94372,-108.906555,-93.95444,-104.03281,-96.60143,-109.985535,-124.13354,-106.54707,-83.959984,-104.32555,-101.1390634,12.550206807875
CC1=CC=CC=C1S(N)(=O)=O,156.2,139.42494,152.12477,176.11465,158.8594,141.64384,152.98735,146.19849,158.0616,160.62341,160.08028,154.611873,10.1822205661261
CC1=CC=NC(N)=N1,160.2,161.36488,147.15533,140.09402,167.2358,184.749,162.12193,163.90051,113.373634,156.01465,168.7031,156.4712854,18.408719552768
C[C@H]1CC[C@@H](C)C1,-133.8,-147.61095,-153.7262,-112.87272,-143.69046,-150.78075,-110.61173,-119.36154,-112.25204,-157.92206,-64.038506,-127.2866956,27.6526706824606
CCC(C)C(C)=C,-134.2,-108.10869,-144.7006,-128.35184,-143.16075,-153.32416,-119.02833,-159.80624,-87.621544,-110.910484,-112.5775,-126.7590138,21.8698686230132
CCC(C)(C)C=C,-134.2,-109.27716,-86.56646,-76.226685,-89.809906,-104.94116,-77.67208,-87.94635,-75.951294,-128.68637,-80.21779,-91.7295255,16.469220383472
NC(=O)C1=CC(Br)=CC=C1,155.2,149.09239,150.23965,170.61035,137.50424,153.83432,156.12103,154.1868,138.45302,143.44571,146.53798,150.002549,9.16398945617513
C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,146.2,122.13389,140.67215,121.38245,152.21771,156.01753,181.90959,163.80363,146.66234,146.46242,142.26035,147.352206,17.1634279158834
S1C2=CC=CC=C2SC2=CC=CC=C12,159.2,71.638535,107.76101,83.26103,41.993835,73.38057,138.67287,96.40309,59.699493,82.97059,60.60829,81.6389313,26.1174022540765
CC(C)C(C)=C,-157.2,-109.13604,-100.80782,-99.71102,-144.657,-116.00951,-94.16614,-91.59363,-110.87043,-100.335625,-113.683136,-108.0970351,14.4545621767133
C=CCCC=C,-140.8,-137.31036,-146.0607,-148.88504,-162.56044,-168.04288,-178.57805,-154.97116,-128.10466,-136.78172,-113.28622,-147.458123,18.5470612868681
CCCC(C)=C,-135.8,-85.250305,-92.473656,-146.3306,-89.78699,-112.73859,-114.81747,-126.2751,-106.533,-97.57247,-139.49516,-111.1273341,19.9185953601521
CCCC(C)C,-153.8,-97.83775,-117.22077,-132.87177,-137.6863,-113.73026,-127.76542,-115.24291,-103.06516,-110.01188,-122.195816,-117.7628036,12.0039197153868
CC=C(C)C,-133.8,-131.39427,-95.17328,-72.53404,-114.98235,-105.21038,-101.52204,-72.32818,-69.56337,-81.1964,-75.64957,-91.955388,20.0217154865665
ClC1=CC=C(C=C1)C1=CC=C(Cl)C=C1,149.2,121.30136,119.987564,150.5613,139.0066,125.263504,141.68028,110.43584,106.536644,120.92247,127.836136,126.3531698,13.1378842798737
