SMILES;MP;split;Number
O=c1c2c(cc(cc2n(n1c1ccccc1)C)N1CCCC1)c1ccccc1;159;Test;12143
Brc1ccc(c(c1)F)B(O)O;240;Test;4721
CCCC[C@H](C(=O)O)NC(=O)OCc1ccccc1;57;Test;7932
CC(C=O)CC;-67.38;Test;20810
C#CC(N)(C)C;18;Test;23935
OCC1OC(Oc2ccc(cc2)C(=O)C)C(C(C1O)O)O;195.5;Test;25156
COc1cc2O[C@@H]3[C@H](c2c2c1c1CCC(=O)c1c(=O)o2)C=CO3;268.5;Test;14829
CCOC(=O)C(=C(C(C(=O)OCC)C(=O)OCC)c1ccc(cc1)[N+](=O)[O-])C#N;110;Test;10513
N#Cc1ccc(c(c1)C)[N+](=O)[O-];81;Test;4088
NNC(=O)CC#N;108;Test;6688
S=C=Nc1cc(Cl)cc(c1)Cl;46;Test;3436
CCCCNC(=O)C(c1cc2ccccc2c2c1cccc2)N(C(=O)Cc1ccccc1)Cc1ccco1;185;Test;28629
ClCCN(c1ccc(cc1)CCCC(=O)OCC(=O)C1(O)CCC2C1(C)CC(O)C1C2CCC2=CC(=O)C=CC12C)CCCl;163.5;Test;24982
COc1ccccc1;-37;Test;6391
COC(=O)c1ccccc1OC(=O)C;52;Test;14419
O=Cc1ccc2c(c1)cc[nH]2;98;Test;7336
CC(OC(=O)C1(CC1)S(=O)(=O)c1ccc(cc1)Cl)C;89.8;Test;24288
O=C(C(C(=O)N1CCCCC1)c1ccccc1)N1CCCCC1;144.35;Test;27181
CCOC(=O)NNC(=O)OCC;135;Test;24011
c1ccc(cc1)C1ON=C(C1)c1ccccc1;75;Test;12714
O=C1Nc2c3c1cccc3ccc2;175.5;Test;23107
Brc1ccc2c(c1)c(Cl)ncc2;124;Test;6203
OC(=O)CBr;47;Test;6575
OCCCSc1ccc(cc1C(=O)OC)S(=O)(=O)N;124;Test;26113
Brc1cccc(n1)c1cccnc1Cl;141;Test;6076
Cc1c2ccc3c(c2cc2c1cccc2)cccc3;141;Test;18147
c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4c1c(c3)cccc1;317;Test;20080
C[Si]1(C)Oc2ccc3c(c2-c2c(O[Si](O1)(C)C)ccc1c2cccc1)cccc3;173;Test;27277
OC(=O)[C@@H](O)C;53;Test;7415
COc1nc(nc(c1)OC)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)OC;187;Test;22789
COC1C=CC23C(C1)N(C)CC3(O)OCc1c2cc2OCOc2c1;210;Test;24975
OCCc1ccncc1;9;Test;4237
NNC(=O)c1ccc(cc1Cl)Cl;169;Test;1464
O=C1CN2C3CC1C[C@@H]2CC(C3)OC(=O)C1=c2ccccc2=N[CH]1;278;Test;16437
OCC(=O)C1(O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C;215;Test;24895
FC(c1nnc(s1)N)(F)F;225;Test;2015
CCCCCCOC(=O)C=C;-45;Test;8069
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C;208;Test;27942
[O-][N+](=O)C1CCCCC1;-34;Test;18635
C[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C;-80;Test;17682
OC(=O)c1cc(Cl)cc(c1)Cl;186;Test;3429
O=Cc1ccc(c(c1)C(F)(F)F)O;161;Test;5200
COc1c(F)cc(cc1[N+](=O)[O-])Br;55;Test;4716
OC(c1c(F)cccc1F)C(=O)O;144;Test;1785
COc1c(F)cccc1C(=O)O;113;Test;3906
CC(=O)NCCS;6.5;Test;18602
NN=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1;242;Test;25771
O=C1c2ccccc2C(=O)c2c1cccc2;285;Test;6272
OS(=O)(=O)c1cccc2c1cccc2;140;Test;21059
Brc1ccc(cn1)F;29;Test;2166
COc1c(F)cc(cc1F)C(=O)O;165;Test;3449
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C;-30;Test;24451
COc1ccc(cc1)C=C(c1nc2c(s1)cccc2)C(=O)N;169;Test;9680
N#CCc1ccccc1C(=O)OC;48;Test;14238
O=C(c1ccc(c(c1)C)C)c1ccccc1;46;Test;3355
O=C1CC(=NN1c1ccccc1)C;129;Test;4071
Cc1cccc(c1)O;11;Test;7438
OCCOC(=O)c1ccccc1;45;Test;23051
OCc1ccc(cc1C)Cl;62;Test;4875
COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C;155;Test;14825
O=C1CC(=O)c2c1cccc2;130;Test;551
N#CC(=Cc1cccc(c1)O)c1nc2c(n1C)cccc2;241;Test;9552
CC(=O)Nc1ccc(cc1)S(=O)(=O)N;219.5;Test;20229
OC(C(c1ccc(cc1)F)O)c1ccc(cc1)F;153;Test;10259
CC(=C)Cl;-138;Test;2493
Clc1ccccc1c1ccccc1Cl;61.5;Test;17647
Nc1cc(N)nc(n1)N;250;Test;1360
COc1cccc(c1OC)B(O)O;69;Test;1304
N1CCN(CC1)Cc1ccc2c(c1)OCO2;43;Test;65
COCCCNCC1COc2c(O1)cccc2;183.5;Test;18235
[O-][N+](=O)c1cc(c(c(c1Cl)[N+](=O)[O-])Cl)C(F)(F)F;76;Test;1436
CC(=O)c1cccc(c1O)C(=O)O;141;Test;14292
CCn1c(C)nc2c1cccc2;51;Test;17816
OC(=O)CCCOc1ccccc1NC(=O)c1ccc2c(c1)CC1(C2)CCC(CC1)c1ccc(cc1)C(C)(C)C;147;Test;10347
O=C(c1cccnc1)Oc1ccccc1;72;Test;8261
OC(=O)CC1CCC2(C(C1)CCC1C2CCC2(C1CCC2OC(=O)C)C)C;152;Test;10082
S=c1sccs1;49;Test;23568
OCc1ccc(cc1)I;73;Test;5265
CC=CC=O;-76;Test;14787
O=Cc1ccnc(c1)Cl;48;Test;2499
CCOc1ccc(cc1c1nc(=O)c2n([nH]1)c(CCC)nc2C)S(=O)(=O)N1CCN(CC1)CC;192;Test;16333
Fc1ccc(cc1)Oc1ccnc2c1c(Cl)cc(c2)Cl;106.7;Test;25493
CC(=O)c1ccc(cc1)[N+](=O)[O-];79;Test;5461
[O-][N+](=O)c1cccc(c1C)O;150;Test;2879
COC(=O)c1ccc(o1)Br;64;Test;7627
OC(=O)CS(=O)(=O)CC(=O)O;182;Test;24965
CCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(n1)OC;145;Test;25500
Cc1cccc(n1)C;-7;Test;1836
CCOC(=O)C1=C(C)Nc2c(S1)cccc2;143;Test;7091
c1ccc2c(c1)C=Cc1c(N2)cccc1;198;Test;7323
Nc1c(N)ccc2c1nc1ccccc1n2;264;Test;18956
COc1cc(C=O)c(cc1OC)OC;113;Test;1351
Clc1ccc(cc1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1ccc2c(c1)cccc2;121;Test;10582
O1COCC2(C1)COCOC2;48.3;Test;24064
CCOC(=O)c1ccc(cc1)n1c(C)cc(c1C)C=O;113;Test;28350
Oc1ccc(cc1)C(=O)O;215;Test;5227
COC(=O)CC1Sc2ccccc2NC1=O;143;Test;7517
O[C@@H]1C[C@@H]2C([C@@]1(C)CC2)(C)C;214;Test;14017
Brc1cc2ccccc2c2c1cccc2;64;Test;6286
O=Cc1cccc(c1Cl)C(F)(F)F;44;Test;2275
COC(=O)c1cc(Cl)ccc1NC(=O)C;130;Test;7477
CC(=O)Oc1cccc(c1C)C(=O)Cl;33;Test;3561
CCCS(=O)CCC;22.5;Test;17919
CCC(=CC)C;-138;Test;13208
CC1=CC=CC2(N1C(=O)c1ccccc1C2)C;177;Test;10951
CCOC(=O)C(CC)Br;-4;Test;7056
CCCCCCCCCCCCCCCCCC(=O)OCC1CCCO1;22;Test;24539
Nc1ccc2c(c1)oc(=O)cc2C(F)(F)F;223;Test;6192
O=Cc1ccc(c(c1)O)OC;114;Test;3993
CCCCCCCOC(=O)CCC;-57.5;Test;22908
O=NN1CCOCC1;29;Test;15500
C#Cc1ccc(cc1)C;21;Test;8339
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])NCc1ccc(cc1)[N+](=O)[O-];251;Test;10313
COc1cc2oc(=O)ccc2cc1OC;145.5;Test;20257
O=C(c1cccc(c1)C(=O)O)c1ccccc1;164;Test;3649
CCNc1nc(Cl)nc(n1)NC(C)(C)C;178;Test;17804
Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccc(c(c1)C)C;222.5;Test;23095
Nc1cc(Cl)c(cc1N)Cl;160.5;Test;24101
c1cc2c(s1)ccs2;56;Test;8514
CN(c1ccc(cc1)N=c1cc(sc(c1)c1ccccc1)c1ccccc1)C;165;Test;11206
c1ccc(cc1)[SiH](c1ccccc1)c1ccccc1;43;Test;8682
Cc1ccc2c(c1)cccc2C;-16.9;Test;19498
COC(=O)C(NC(=O)COC(=O)CC1=CC=CC=CC1NC1=C(Cl)C=CC=CC1Cl)CC(C)C;505;Test;27732
CC(=O)NC(=O)CN;138;Test;7891
CCCCCC(C)(C)C;-113;Test;13625
CCCCOC(=O)c1ccccc1C(=O)O;73.5;Test;20200
CCOC(=O)CN=C(c1ccccc1)c1ccccc1;53;Test;7809
COC(=O)c1sccc1n1cccc1;61;Test;7507
CCOC(=O)C1CC(=O)/C(=C(\C2CC2)/O)/C(=O)C1;36;Test;24431
O=C1CCC2C1C1C2CCC1=O;67;Test;12576
OCCNCC;-9;Test;1015
Clc1cc([N+](=O)[O-])c(c(c1)C(=O)C)O;134;Test;5830
Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2O)C;221.5;Test;22442
FC(N1C(F)(F)C(F)(F)OC(C1(F)F)(F)F)(F)F;-80;Test;23160
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1n(C)ncc1c1nnn(n1)C;170;Test;24272
Cc1ccc(c(c1)C)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1;195.5;Test;26189
OC(=O)c1c(Cl)cc(cc1Cl)Cl;163;Test;1369
CC(=O)c1ccc(s1)[N+](=O)[O-];106;Test;1872
COc1c(N2C[C@@H]3[C@H](C2)CCCN3)c(F)cc2c1n(cc(c2=O)C(=O)O)C1CC1;240;Test;16408
Oc1ccc(c(c1)C)O;129;Test;2924
NOC(=O)C(c1ccc(cc1)C)(C)C;119;Test;11322
CCOC(=O)C(=Cc1cc(C=C(C(=O)OCC)C(=O)OCC)cc(c1)[N+](=O)[O-])C(=O)OCC;80;Test;11668
OC(=O)CCC(=O)c1ccc(c(c1)Cl)C1CCCCC1;163;Test;24455
[O-][N+]#N;-90.8;Test;16005
CC(=O)Nc1cccc2c1ccc1c2nc(c(n1)c1ccccc1)c1ccccc1;249;Test;11759
Clc1cccc2c1c(Cl)ccn2;118;Test;24990
O=C1OC(C)(C)OC(=O)C1=Cc1ccc(o1)c1ccc(cc1)[N+](=O)[O-];221;Test;12337
OC(=O)c1cccc(c1O)[N+](=O)[O-];148;Test;21063
CCCCCCC1C(=O)OC(C)(CC(=O)OC(C1OC(=O)CC(C)C)C)NC(=O)c1ccc(cc1O)NC=O;149.5;Test;26984
CCCCS;-116;Test;262
CN1C(=O)C=CC1=O;95;Test;8104
FC(F)(F)F;-184;Test;16142
BrCc1cc(C)c(c(c1)C)F;45;Test;5122
NC(=O)c1ccccc1OC(F)(F)F;154;Test;1050
ClC(=O)c1ccc(cc1)c1ccccc1;113;Test;6527
ClCCOCCOCCOC(=O)/C(=C(\N=N\c1cc(Cl)cc(c1O)Cl)/C)/Cl;71.5;Test;27304
OCC(CI)O;48.5;Test;24421
NCc1ccc(cc1)S(=O)(=O)N;151;Test;8957
OB(c1cc(F)c(c(c1F)F)F)O;253;Test;1180
CC1CCC(C1(C)C)(C)CNc1ccccc1;59;Test;11341
CCOC(=O)c1cc2c([nH]1)ccc(c2)OC;156;Test;7144
CCCCCCCCCCCCCCCCCCC1CCCCC1;41.6;Test;17898
CC(=O)c1c(O)cccc1O;158;Test;1790
C1=CCC=CC1;-49;Test;511
OC(c1ccc(cc1)Cl)C(=O)O;120;Test;4980
BrCC(C1OC(=O)C(=C1OC)OC)O;96;Test;12140
CCC(COC(=O)CCCCCCCC(=O)OCC(CC)CC)CC;-45;Test;23077
Clc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)C(=O)O;144;Test;10714
Cc1ccc2c(c1)Sc1c(S2)ccc(c1)C;123;Test;23111
COc1c(Cl)ccc(c1Cl)Cl;45;Test;22621
N#Cc1cc(Cl)c(c(c1)Cl)N;118;Test;4567
O=Cc1ccccc1C(F)(F)F;-40;Test;1060
N#CCC(=O)OCc1ccccc1;28;Test;6488
[O-][N+](=O)C;-29;Test;8086
OC(=O)Cc1cccc(c1)Br;101;Test;3734
N#Cc1c(C)cc(cc1C)C;53;Test;1397
CCO[SiH](OCC)OCC;-170;Test;8617
Cc1cc(Sc2cc(C)c(c(c2)C(C)(C)C)O)cc(c1O)C(C)(C)C;125.5;Test;20799
CCc1ccnc(c1)N;67;Test;1952
Clc1ccc(cc1)NC=C1C(=O)C2(C(C1CC2)(C)C)C;168;Test;11510
CC(=O)Oc1cccc(c1C)C(=O)O;150;Test;3560
[O-][n+]1ccccc1;64;Test;8348
OB(c1cccc(c1)OCc1ccccc1)O;123;Test;3657
CCCCCCC(=O)OCC;-66;Test;7175
c1ccc2c(c1)c(ccc2)/N=N/c1cccc2c1cccc2;190;Test;19820
CN1CCCC1;-90;Test;108
O=C1NN=C(C1)C;222;Test;4080
CCOC(=O)Cc1ccc(cc1)Br;30;Test;7108
N#Cc1ccc(c(c1)F)F;50;Test;3312
ClCN1C(=O)c2c(C1=O)cccc2;133;Test;7807
OCC12C(O)CCC(C2CC(C23C1C(O)CC(C2O)C(C3=O)C)O)(C)C;278;Test;10115
CC(COC(=O)Cl)C;-80;Test;7351
O=C(c1cccnc1)O[C@@H]1[C@@H](COC(=O)c2cccnc2)O[C@]([C@H]1OC(=O)c1cccnc1)(O)COC(=O)c1cccnc1;135;Test;8076
C1CC[C@@H]2[N@](C1)C[C@@H]1C[C@H]2C=C2[C@@H]1NCCC2;71.4;Test;27303
CCC(N)(C)C;-105;Test;23318
COc1cc(F)c(c(c1)F)F;20;Test;3239
Clc1cncc(c1)Br;80;Test;3707
CC(=O)CC(=O)c1c(C)c(C)c(c(c1C)C)C;74;Test;10908
N#Cc1cccnc1N;134;Test;1919
NC(C(=O)O)CC(C)C;278;Test;16515
CCOC(=O)Cn1cnc2c1c(Cl)ncn2;108.35;Test;27146
C1CCC2C(C1)NCCC2;-40;Test;24447
S=C=Nc1ccc(cc1Cl)Br;46;Test;4711
COc1ccc2c(c1)nc([nH]2)Cl;167;Test;2383
OC(=O)c1ccccc1Oc1ccccc1;113;Test;3013
c1ccc2c(c1)nc1c(n2)cccc1;176;Test;8246
CSc1ccccc1C(=O)O;167;Test;1033
O=Cc1ccc(c(c1)Br)OC;51;Test;3694
CCOc1cc(C=O)ccc1O;77;Test;3884
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(cc4c(c3Cn1c2=O)CC)OC(=O)N1CCC(CC1)N1CCCCC1;222.5;Test;16387
CC(OC(=O)C1=C2N(C(C(C1Cl)Cl)Cl)Oc1c2nccc1)C;98;Test;10366
CN(c1nnc(c(n1)c1nc(nnc1Br)N(C)C)Br)C;123;Test;9566
NNS(=O)(=O)c1ccccc1;103;Test;6419
O=C1C[C@@H]2C([C@]1(CC2)CS(=O)(=O)Cl)(C)C;66;Test;912
CON(C(=O)Nc1ccc(cc1)Br)C;95;Test;18063
O=C(N(c1ccccc1)C)COc1nc2c(s1)cccc2;134.8;Test;24394
OC(=O)c1cc(Br)c(c(c1)Br)O;271;Test;3396
Clc1ccc(c(c1)N)C(=O)O;232;Test;23035
O=C1C=CC2(C(=C1)C(C)CC1C2(F)C(O)CC2(C1CCC2(O)C(=O)C)C)C;297;Test;21897
CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(c1O)OC;209;Test;12515
COC(=O)n1nc(cc1C(=O)OC)C;111;Test;10786
Clc1ccc(c(c1)Cl)C(C1C(=O)N(N=C1C(F)(F)F)c1ccccc1)O;249;Test;10652
OC(=O)CSc1ccccc1C(=O)O;218;Test;1004
OOC(C)(C)C;-3;Test;16131
CC(Cc1ccccc1)(O)C;24;Test;2859
Brc1cc(cc(c1)C(C)(C)C)C(C)(C)C;64;Test;296
Nc1nc(cs1)C(=NOCC(=O)O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C;221.5;Test;16383
OC(=O)C(Oc1cccc(c1)Cl)C;115;Test;950
C1Oc2c(O1)cc(cc2)N1N=N1;129;Test;11505
COC(=O)c1cccc(c1O)[N+](=O)[O-];131;Test;7498
CCCCC(C)C;-118;Test;13333
CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C;90.5;Test;17419
CCCCCCCCCCCBr;-9;Test;263
OC1C=CC2C34C1Oc1c4c(CC2NCC3)ccc1O;273;Test;25054
Cc1cccc(c1)C(=O)O;109;Test;7735
CCCCCCCCCCCCCCCCCCC(=O)O;69;Test;16018
OC1OC(=O)C(=C1C)C;82;Test;10895
C=CCc1c(O)c(cc(c1O)C(=O)c1ccccc1)C(=O)c1ccccc1;161;Test;1888
[O-][N+](=O)c1cccc2c1ccnc2;108;Test;6013
COc1ccc(cc1)P(c1ccc(cc1)OC)Cl;63;Test;6625
OC1CC(C)(C)NC(C1)(C)C;131;Test;5193
OCCS;-100;Test;2804
COc1ccc(cc1)C(=O)Nc1ccc(cc1)c1ccc2c(c1)nn(n2)c1ccccc1;106;Test;11766
OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O;315;Test;20212
CCc1ccc(cc1)Cc1ccccc1;-24;Test;14430
COc1ccc(cc1)C(=O)c1cc(OC)c(cc1[N+](=O)[O-])OC;147;Test;10522
CCCCOCCCC;-95;Test;6928
CCCC(=CC)C;-129;Test;13303
COC1C(O)C(OC2CCC3(C(C2)CCC2C3CCC3(C2(O)CCC3C2=CC(=O)OC2)C)C)OC(C1O)C;221;Test;21710
Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N;269;Test;7313
Fc1ccc(cc1)N1C(=O)C2C(C1=O)C(=NO2)C(=O)c1ccccc1;156;Test;10602
CCCCCCCCCCCCCC(CC)O;50;Test;24081
CC(=O)c1cccc(n1)C(=O)C;80;Test;1690
COC(=O)[C@]1(O)CC2=C(c3c1cc(OC)nc3Cl)N(CCC2)C;152.85;Test;27074
OCC(c1c(O)c(O)c2c(c1O)C(=O)C(=C1C2(C)CCCC1(C)C)O)C;237;Test;10106
N#Cc1ccc(cn1)Br;126;Test;5745
CCC(CNCC(CC)O)O;69;Test;17503
CCCCCCCCSc1c(SCCCCCCCC)cc(cc1SCCCCCCCC)N(C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C;51.5;Test;27436
N#CCc1c(C)c(C)c(c(c1C)C)C;112;Test;8237
CCCCCCCCCCCC(=O)Oc1ccccc1;24.5;Test;24016
Cc1ccc(c(c1)C)C(=O)c1cc(Cl)cc(c1)Cl;57;Test;3412
Oc1ccc(cc1)C1CCCC1;65;Test;18516
Cc1ccc(c(c1)C)N;-15;Test;1532
Brc1ccc2c(c1)c(O)ncc2;249;Test;6205
[O-][N+](=O)c1ncccc1OCC;30;Test;3883
O=C(C(F)(F)F)OCC(F)(F)F;-65;Test;1090
CC(c1ccc(cc1)C(=O)O)Br;156;Test;4216
NCC(=O)NCC(=O)O;257.5;Test;15820
Cc1cc2CC3CCCCN3C(=O)c2c(c1)C;102;Test;10953
C=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2;181;Test;16903
c1ccc(cc1)Cc1ccc(cc1)c1ccccc1;86;Test;4626
CN(CCN(C)C)CCN(C)C;18;Test;15973
N#CC(=C(SCc1ccccc1)SCc1ccccc1)C(=O)N1CCOCC1;123;Test;10422
CC(=O)Nc1ccc(cc1)Cl;179;Test;4946
Nc1ccc(c2c1cccc2)N;120;Test;18242
N#CC1(C)C(=Nc2c1cccc2)C;73;Test;11061
O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-];231.5;Test;21108
N#CCC(=O)c1ccc(cc1)C;102;Test;8335
C1=CC2C3(C1c1c2cccc1)CC3;43;Test;12420
CCC(=O)c1ccc(cc1O)O;100;Test;1509
CC/C=C/C(=O)O;9;Test;8567
COc1cc(OC)ccc1/C=C/[N+](=O)[O-];100;Test;1524
COC(=O)c1cccc(c1)O;71;Test;7562
O[C@H]1[C@H](C)O[C@@H]([C@H]([C@@H]1O)O)O;122;Test;16513
OC(=O)C1(C)CCC(C1(C)C)CCc1ccccc1;118;Test;11353
COc1cc(OC)ccc1S(=O)(=O)N;168;Test;1518
Clc1ccc2c(c1Cl)cccc2;36;Test;18321
c1ccc(cc1)Cn1cncc1;71;Test;347
CCCC(=O)c1ccc(cc1)F;37;Test;5160
BrCCCCCC(=O)O;34;Test;6087
OS(=O)(=O)CS(=O)(=O)O;98;Test;19762
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](C(=O)[C@@H]([C@H]([C@]1(C)O)O)C)C)(C)O;191;Test;16926
Cc1ccccc1S(=O)(=O)Cl;10;Test;8200
Cc1ccc(cc1)C;12;Test;8340
Fc1ccc(c2c1non2)S(=O)(=O)N;144;Test;6219
CC1(CCOCO1)c1ccccc1;37.5;Test;24445
O=C1Cc2c1ccc1c2cccc1;72;Test;10990
FC(c1cc(cc(c1)S(=O)(=O)Cl)C(F)(F)F)(F)F;36;Test;3376
O=C1NN=C(C1=NNc1ccccc1C(=O)O)C;239;Test;9946
OC(c1ccc(cc1)Cl)c1ccc(cc1)Cl;92;Test;4406
S=P(=S)SP(=S)=S;285;Test;26704
CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC;113.5;Test;22206
CCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCC;72;Test;23422
NC(=O)C12CC3CC(C2)CC(C1)C3;187;Test;6335
O=C(N(C(C)(C)C)NC(=O)c1ccccc1)c1c(F)c(F)c(c(c1F)F)F;200.5;Test;26235
N#CC12CC3CC(C2)CC(C1)C3;195;Test;6333
ClCC(=O)c1cccc(c1)C(=O)CCl;90;Test;11559
CNc1c(C=O)c(=O)n(c(=O)n1C)C;203;Test;566
CCOC(=O)C(c1ccccc1)O;35;Test;18860
COc1cc(cc(c1OC)OC)C1C2C(=O)OCC2Cc2c1cc1OCOc1c2O;234;Test;22134
O=Cc1cccc2c1ccnc2;115;Test;7393
CCCCCCCCCCCCCCCCCCCl;28.6;Test;18024
CC(c1ccc(cc1)C(=C)C)C;-30.6;Test;18219
CCOc1ccc2c3c1OC1[C@@]43CCN([C@H](C2)C4C=CC1O)C;200;Test;25907
ClC(=O)c1ccc2c(c1)cccc2;50;Test;2949
Cc1cc(C)cc(c1)C;-45;Test;7445
S=C=NCCCS(=O)(=O)C;47.5;Test;19752
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C;76.5;Test;22777
OC(C(Cl)(Cl)Cl)C#N;61;Test;24591
NC(=C(c1ccccc1)N)c1ccccc1;108;Test;11659
OCC1(C)NC(CC2C1Nc1c2cccc1)C(=O)O;260;Test;10100
CCC(=NNC(=O)N)CCCc1ccccc1;149;Test;9436
N[C@H](C(=O)Nc1ccc(cc1)[N+](=O)[O-])CC(C)C;90;Test;7416
CC/C=C/CC;-113;Test;8572
COc1ccc(cc1)N=Nc1ccccc1;53;Test;9031
CCCCCCCCCCc1cc(sc1c1sc(cc1CCCCCCCCCC)c1nc2ccccc2c(c1)c1ccccc1)c1nc2ccccc2c(c1)c1ccccc1;21.85;Test;27035
COc1cc2c(cc1OC)OC[C@@H]1[C@H]2C(=O)c2c(O1)c1C[C@@H](Oc1cc2)C(=C)C;165.5;Test;14803
COC(=O)c1sc(c(c1)C#N)SC;118;Test;7602
Cc1ccc(s1)C(=O)O;137;Test;5998
Cc1ccc(cc1/C=C/c1ccc(cc1)c1ccc(cc1)/C=C/c1cc(C)ccc1C)C;198;Test;4393
CCC(OC(=O)C)C;-99;Test;8413
C=Cc1ccccc1[N+](=O)[O-];13;Test;13927
CC12CC=CCC1CCC1C2CCC2(C1CC=C2CCc1ccccc1)C;118;Test;11974
O=Cc1cccc2c1c(ccc2)[N+](=O)[O-];125;Test;11778
OCCS(=O)(=O)CC;38;Test;1016
COc1ccc2c3c1OC1C43CCN(C(C2)C4(O)CCC1=O)C;219;Test;21676
Cc1cc(O)nc(c1)O;197;Test;1789
ClC(c1cc(Cl)c(cc1Cl)C(Cl)Cl)Cl;72;Test;11566
O=C1C=CC(=O)c2c1c(Cl)c(cc2)Cl;181;Test;26679
O=c1oc2c([nH]1)cccc2;140;Test;2063
CCN(C(=O)C(Cl)(Cl)Cl)CC;27;Test;18193
OCC(C(C(CO)(F)F)(F)F)(F)F;78;Test;1096
Cc1cc(ncc1)C#N;87;Test;2518
NCCc1ccc(c(c1)O)O;128;Test;22404
COc1ccc(c2c1CC2=O)OC;105;Test;10979
OB(c1c(cccc1C(F)(F)F)C(F)(F)F)O;150;Test;1687
COc1ccc2c(c1)oc(=O)cc2C;161;Test;6234
OC(=O)Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-];180;Test;1552
OCC(=O)[C@@]12OC(O[C@@H]1CC1C2(C)CC(O)[C@]2(C1CCC1=CC(=O)C=CC21C)F)(C)C;293;Test;25928
OB(c1ccccc1N)O;189;Test;2036
Cl[I](c1ccccc1)c1ccccc1;234;Test;25172
O=C(c1ccc(cc1)F)CCC(=O)O;101;Test;3134
Oc1cccc(n1)Cl;130;Test;2422
COC(=O)C1=C(N)Oc2c(C1c1cccc(c1)[N+](=O)[O-])c(=O)n(c(c2)C)CCc1ccccc1;216;Test;10565
OB(c1cccc(c1Cl)Cl)O;238;Test;1252
N#CC(=NNc1cc(Cl)ccc1Cl)c1scc(n1)c1ccc(cc1)C;188;Test;9371
FS(=O)(=O)Cc1ccccc1;93;Test;6387
Nc1ccc(cn1)I;128;Test;2001
CC1CC(=O)CC(=O)C1;128;Test;5984
Clc1ccc(cc1)c1ccc(cc1Cl)Cl;58;Test;28389
N#Cc1c(Cl)cccc1Cl;145;Test;1744
[O-][N+](=O)c1cc(ccc1Cc1ccccn1)[N+](=O)[O-];92;Test;1
O=C(NC(C(=O)O)Cc1ccccc1)OCc1ccccc1;88.5;Test;24564
Oc1ccc(cc1)C(=O)C=Cc1ccco1;163;Test;9460
NCCCCCCCCCCCCN;70;Test;751
COc1ccc(cc1N)[N+](=O)[O-];117;Test;2833
FC(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)F;34;Test;18513
COc1ccc(cc1C(=O)O)[N+](=O)[O-];157;Test;2834
CCOC(=O)c1ccc(cc1)[N+](=O)[O-];57;Test;7124
O=C(c1ccccc1)c1ccc(cc1)C(=O)c1ccccc1;163;Test;502
CSc1ccc(cc1)c1nnn[nH]1;215;Test;5673
Clc1ccc(cn1)C(F)(F)F;31;Test;2370
CC(C#CC(O)(C)C)(O)C;95;Test;20121
CC(=O)NS(=O)(=O)c1ccc(cc1)NC(=O)c1ccccc1C(=O)O;196;Test;20201
BrCc1c(CBr)c(CBr)c(c(c1CBr)C)C;205;Test;10793
CC(=O)OC(=NNC(=O)N)C=Cc1ccccc1;174;Test;9400
Cc1c(C)c2ccccc2c2c1cccc2;144;Test;23332
